,n_estimators,max_depth,min_samples_split,max_features,accuracy
0,25,10.0,2,sqrt,0.5199182839632278
1,25,10.0,2,log2,0.5148110316649642
2,25,10.0,3,sqrt,0.515832482124617
3,25,10.0,3,log2,0.5188968335035751
4,25,10.0,5,sqrt,0.526046986721144
5,25,10.0,5,log2,0.4923391215526047
6,25,15.0,2,sqrt,0.5178753830439223
7,25,15.0,2,log2,0.5342185903983657
8,25,15.0,3,sqrt,0.5045965270684372
9,25,15.0,3,log2,0.5097037793667007
10,25,15.0,5,sqrt,0.5229826353421859
11,25,15.0,5,log2,0.5066394279877426
12,25,20.0,2,sqrt,0.5168539325842697
13,25,20.0,2,log2,0.5148110316649642
14,25,20.0,3,sqrt,0.5168539325842697
15,25,20.0,3,log2,0.5117466802860061
16,25,20.0,5,sqrt,0.5352400408580184
17,25,20.0,5,log2,0.5199182839632278
18,25,,2,sqrt,0.5178753830439223
19,25,,2,log2,0.5199182839632278
20,25,,3,sqrt,0.5342185903983657
21,25,,3,log2,0.5352400408580184
22,25,,5,sqrt,0.4964249233912155
23,25,,5,log2,0.5321756894790602
24,50,10.0,2,sqrt,0.5188968335035751
25,50,10.0,2,log2,0.508682328907048
26,50,10.0,3,sqrt,0.5250255362614913
27,50,10.0,3,log2,0.5178753830439223
28,50,10.0,5,sqrt,0.5464759959141982
29,50,10.0,5,log2,0.5352400408580184
30,50,15.0,2,sqrt,0.5168539325842697
31,50,15.0,2,log2,0.5188968335035751
32,50,15.0,3,sqrt,0.5464759959141982
33,50,15.0,3,log2,0.5311542390194075
34,50,15.0,5,sqrt,0.5464759959141982
35,50,15.0,5,log2,0.5240040858018387
36,50,20.0,2,sqrt,0.5280898876404494
37,50,20.0,2,log2,0.5127681307456589
38,50,20.0,3,sqrt,0.5280898876404494
39,50,20.0,3,log2,0.5168539325842697
40,50,20.0,5,sqrt,0.5219611848825332
41,50,20.0,5,log2,0.5219611848825332
42,50,,2,sqrt,0.5372829417773238
43,50,,2,log2,0.5148110316649642
44,50,,3,sqrt,0.5199182839632278
45,50,,3,log2,0.5403472931562819
46,50,,5,sqrt,0.5362614913176711
47,50,,5,log2,0.5209397344228804
48,100,10.0,2,sqrt,0.533197139938713
49,100,10.0,2,log2,0.5352400408580184
50,100,10.0,3,sqrt,0.5280898876404494
51,100,10.0,3,log2,0.5321756894790602
52,100,10.0,5,sqrt,0.526046986721144
53,100,10.0,5,log2,0.5280898876404494
54,100,15.0,2,sqrt,0.5342185903983657
55,100,15.0,2,log2,0.5311542390194075
56,100,15.0,3,sqrt,0.5383043922369765
57,100,15.0,3,log2,0.5352400408580184
58,100,15.0,5,sqrt,0.526046986721144
59,100,15.0,5,log2,0.5250255362614913
60,100,20.0,2,sqrt,0.5352400408580184
61,100,20.0,2,log2,0.5393258426966292
62,100,20.0,3,sqrt,0.5464759959141982
63,100,20.0,3,log2,0.5219611848825332
64,100,20.0,5,sqrt,0.5270684371807968
65,100,20.0,5,log2,0.5250255362614913
66,100,,2,sqrt,0.5383043922369765
67,100,,2,log2,0.5301327885597549
68,100,,3,sqrt,0.5403472931562819
69,100,,3,log2,0.5188968335035751
70,100,,5,sqrt,0.5352400408580184
