,n_estimators,max_depth,min_samples_split,max_features,accuracy
116,200,,3,sqrt,0.5198776758409785
117,200,,3,log2,0.5321100917431193
118,200,,5,sqrt,0.5198776758409785
119,200,,5,log2,0.5229357798165137
120,500,10.0,2,sqrt,0.4923547400611621
121,500,10.0,2,log2,0.5045871559633027
122,500,10.0,3,sqrt,0.4954128440366973
123,500,10.0,3,log2,0.4984709480122324
124,500,10.0,5,sqrt,0.5015290519877675
125,500,10.0,5,log2,0.4831804281345566
126,500,15.0,2,sqrt,0.5229357798165137
127,500,15.0,2,log2,0.5045871559633027
128,500,15.0,3,sqrt,0.5229357798165137
129,500,15.0,3,log2,0.5259938837920489
130,500,15.0,5,sqrt,0.5045871559633027
131,500,15.0,5,log2,0.5076452599388379
132,500,20.0,2,sqrt,0.5351681957186545
133,500,20.0,2,log2,0.5259938837920489
134,500,20.0,3,sqrt,0.5229357798165137
135,500,20.0,3,log2,0.5229357798165137
136,500,20.0,5,sqrt,0.5321100917431193
137,500,20.0,5,log2,0.5168195718654435
138,500,,2,sqrt,0.5290519877675841
139,500,,2,log2,0.5198776758409785
140,500,,3,sqrt,0.5168195718654435
141,500,,3,log2,0.5321100917431193
142,500,,5,sqrt,0.5198776758409785
143,500,,5,log2,0.5259938837920489
