,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy
527,100,10.0,0.01,4,0.3,0.508682328907048
528,100,10.0,0.1,1,0.0,0.5097037793667007
529,100,10.0,0.1,1,0.1,0.5117466802860061
530,100,10.0,0.1,1,0.2,0.5066394279877426
531,100,10.0,0.1,1,0.3,0.5097037793667007
532,100,10.0,0.1,2,0.0,0.48416751787538304
533,100,10.0,0.1,2,0.1,0.4964249233912155
534,100,10.0,0.1,2,0.2,0.5005107252298263
535,100,10.0,0.1,2,0.3,0.5025536261491318
536,100,10.0,0.1,3,0.0,0.508682328907048
537,100,10.0,0.1,3,0.1,0.5025536261491318
538,100,10.0,0.1,3,0.2,0.5066394279877426
539,100,10.0,0.1,3,0.3,0.5056179775280899
540,100,10.0,0.1,4,0.0,0.5137895812053116
541,100,10.0,0.1,4,0.1,0.5107252298263534
542,100,10.0,0.1,4,0.2,0.5127681307456589
543,100,10.0,0.1,4,0.3,0.5076608784473953
544,100,10.0,0.2,1,0.0,0.5117466802860061
545,100,10.0,0.2,1,0.1,0.515832482124617
546,100,10.0,0.2,1,0.2,0.5137895812053116
547,100,10.0,0.2,1,0.3,0.508682328907048
548,100,10.0,0.2,2,0.0,0.5117466802860061
549,100,10.0,0.2,2,0.1,0.5076608784473953
550,100,10.0,0.2,2,0.2,0.515832482124617
551,100,10.0,0.2,2,0.3,0.5107252298263534
552,100,10.0,0.2,3,0.0,0.49540347293156284
553,100,10.0,0.2,3,0.1,0.5127681307456589
554,100,10.0,0.2,3,0.2,0.5117466802860061
555,100,10.0,0.2,3,0.3,0.5148110316649642
556,100,10.0,0.2,4,0.0,0.5045965270684372
557,100,10.0,0.2,4,0.1,0.501532175689479
558,100,10.0,0.2,4,0.2,0.5107252298263534
559,100,10.0,0.2,4,0.3,0.515832482124617
560,100,10.0,0.3,1,0.0,0.5066394279877426
561,100,10.0,0.3,1,0.1,0.5270684371807968
562,100,10.0,0.3,1,0.2,0.5301327885597549
563,100,10.0,0.3,1,0.3,0.4943820224719101
564,100,10.0,0.3,2,0.0,0.5127681307456589
565,100,10.0,0.3,2,0.1,0.5076608784473953
566,100,10.0,0.3,2,0.2,0.5025536261491318
567,100,10.0,0.3,2,0.3,0.5270684371807968
568,100,10.0,0.3,3,0.0,0.5209397344228804
569,100,10.0,0.3,3,0.1,0.501532175689479
570,100,10.0,0.3,3,0.2,0.5066394279877426
571,100,10.0,0.3,3,0.3,0.5066394279877426
572,100,10.0,0.3,4,0.0,0.501532175689479
573,100,10.0,0.3,4,0.1,0.5076608784473953
574,100,10.0,0.3,4,0.2,0.5137895812053116
575,100,10.0,0.3,4,0.3,0.5127681307456589
576,100,15.0,0.01,1,0.0,0.5137895812053116
577,100,15.0,0.01,1,0.1,0.5178753830439223
578,100,15.0,0.01,1,0.2,0.5188968335035751
579,100,15.0,0.01,1,0.3,0.5117466802860061
580,100,15.0,0.01,2,0.0,0.5035750766087844
581,100,15.0,0.01,2,0.1,0.5168539325842697
582,100,15.0,0.01,2,0.2,0.5066394279877426
583,100,15.0,0.01,2,0.3,0.5117466802860061
584,100,15.0,0.01,3,0.0,0.49948927477017363
585,100,15.0,0.01,3,0.1,0.4943820224719101
586,100,15.0,0.01,3,0.2,0.5066394279877426
587,100,15.0,0.01,3,0.3,0.4923391215526047
588,100,15.0,0.01,4,0.0,0.5005107252298263
589,100,15.0,0.01,4,0.1,0.49540347293156284
590,100,15.0,0.01,4,0.2,0.5035750766087844
591,100,15.0,0.01,4,0.3,0.5066394279877426
592,100,15.0,0.1,1,0.0,0.5097037793667007
593,100,15.0,0.1,1,0.1,0.5168539325842697
594,100,15.0,0.1,1,0.2,0.5229826353421859
595,100,15.0,0.1,1,0.3,0.5178753830439223
596,100,15.0,0.1,2,0.0,0.5188968335035751
597,100,15.0,0.1,2,0.1,0.5107252298263534
598,100,15.0,0.1,2,0.2,0.5117466802860061
599,100,15.0,0.1,2,0.3,0.5229826353421859
600,100,15.0,0.1,3,0.0,0.5025536261491318
601,100,15.0,0.1,3,0.1,0.5045965270684372
602,100,15.0,0.1,3,0.2,0.5097037793667007
603,100,15.0,0.1,3,0.3,0.5005107252298263
604,100,15.0,0.1,4,0.0,0.5127681307456589
605,100,15.0,0.1,4,0.1,0.5097037793667007
606,100,15.0,0.1,4,0.2,0.5005107252298263
607,100,15.0,0.1,4,0.3,0.5127681307456589
608,100,15.0,0.2,1,0.0,0.5321756894790602
609,100,15.0,0.2,1,0.1,0.5117466802860061
610,100,15.0,0.2,1,0.2,0.5219611848825332
611,100,15.0,0.2,1,0.3,0.5229826353421859
612,100,15.0,0.2,2,0.0,0.5188968335035751
613,100,15.0,0.2,2,0.1,0.5291113381001021
614,100,15.0,0.2,2,0.2,0.5280898876404494
615,100,15.0,0.2,2,0.3,0.5107252298263534
616,100,15.0,0.2,3,0.0,0.501532175689479
617,100,15.0,0.2,3,0.1,0.5250255362614913
618,100,15.0,0.2,3,0.2,0.5250255362614913
619,100,15.0,0.2,3,0.3,0.5270684371807968
620,100,15.0,0.2,4,0.0,0.508682328907048
621,100,15.0,0.2,4,0.1,0.5035750766087844
622,100,15.0,0.2,4,0.2,0.5107252298263534
623,100,15.0,0.2,4,0.3,0.5148110316649642
624,100,15.0,0.3,1,0.0,0.5066394279877426
625,100,15.0,0.3,1,0.1,0.5117466802860061
626,100,15.0,0.3,1,0.2,0.5137895812053116
627,100,15.0,0.3,1,0.3,0.5219611848825332
628,100,15.0,0.3,2,0.0,0.526046986721144
629,100,15.0,0.3,2,0.1,0.526046986721144
630,100,15.0,0.3,2,0.2,0.5188968335035751
631,100,15.0,0.3,2,0.3,0.501532175689479
632,100,15.0,0.3,3,0.0,0.5066394279877426
633,100,15.0,0.3,3,0.1,0.4943820224719101
634,100,15.0,0.3,3,0.2,0.5005107252298263
635,100,15.0,0.3,3,0.3,0.5107252298263534
636,100,15.0,0.3,4,0.0,0.5137895812053116
637,100,15.0,0.3,4,0.1,0.5066394279877426
638,100,15.0,0.3,4,0.2,0.5188968335035751
639,100,15.0,0.3,4,0.3,0.5107252298263534
640,100,20.0,0.01,1,0.0,0.5209397344228804
641,100,20.0,0.01,1,0.1,0.5168539325842697
642,100,20.0,0.01,1,0.2,0.5188968335035751
643,100,20.0,0.01,1,0.3,0.5168539325842697
644,100,20.0,0.01,2,0.0,0.5056179775280899
645,100,20.0,0.01,2,0.1,0.5056179775280899
646,100,20.0,0.01,2,0.2,0.4964249233912155
647,100,20.0,0.01,2,0.3,0.5127681307456589
648,100,20.0,0.01,3,0.0,0.501532175689479
649,100,20.0,0.01,3,0.1,0.49948927477017363
650,100,20.0,0.01,3,0.2,0.4974463738508682
651,100,20.0,0.01,3,0.3,0.4974463738508682
652,100,20.0,0.01,4,0.0,0.5045965270684372
653,100,20.0,0.01,4,0.1,0.5035750766087844
654,100,20.0,0.01,4,0.2,0.5076608784473953
655,100,20.0,0.01,4,0.3,0.5056179775280899
656,100,20.0,0.1,1,0.0,0.5076608784473953
657,100,20.0,0.1,1,0.1,0.5117466802860061
658,100,20.0,0.1,1,0.2,0.5117466802860061
659,100,20.0,0.1,1,0.3,0.5076608784473953
660,100,20.0,0.1,2,0.0,0.5076608784473953
661,100,20.0,0.1,2,0.1,0.5148110316649642
662,100,20.0,0.1,2,0.2,0.5178753830439223
663,100,20.0,0.1,2,0.3,0.5148110316649642
664,100,20.0,0.1,3,0.0,0.4943820224719101
665,100,20.0,0.1,3,0.1,0.5025536261491318
666,100,20.0,0.1,3,0.2,0.5148110316649642
667,100,20.0,0.1,3,0.3,0.5025536261491318
668,100,20.0,0.1,4,0.0,0.5005107252298263
669,100,20.0,0.1,4,0.1,0.508682328907048
670,100,20.0,0.1,4,0.2,0.5045965270684372
671,100,20.0,0.1,4,0.3,0.5137895812053116
672,100,20.0,0.2,1,0.0,0.49948927477017363
673,100,20.0,0.2,1,0.1,0.5127681307456589
674,100,20.0,0.2,1,0.2,0.5178753830439223
675,100,20.0,0.2,1,0.3,0.5107252298263534
676,100,20.0,0.2,2,0.0,0.5199182839632278
677,100,20.0,0.2,2,0.1,0.5250255362614913
678,100,20.0,0.2,2,0.2,0.5311542390194075
679,100,20.0,0.2,2,0.3,0.5137895812053116
680,100,20.0,0.2,3,0.0,0.5025536261491318
681,100,20.0,0.2,3,0.1,0.5219611848825332
682,100,20.0,0.2,3,0.2,0.5035750766087844
683,100,20.0,0.2,3,0.3,0.5137895812053116
684,100,20.0,0.2,4,0.0,0.49948927477017363
685,100,20.0,0.2,4,0.1,0.5178753830439223
686,100,20.0,0.2,4,0.2,0.5056179775280899
687,100,20.0,0.2,4,0.3,0.5066394279877426
688,100,20.0,0.3,1,0.0,0.5097037793667007
689,100,20.0,0.3,1,0.1,0.5005107252298263
690,100,20.0,0.3,1,0.2,0.5076608784473953
691,100,20.0,0.3,1,0.3,0.5045965270684372
692,100,20.0,0.3,2,0.0,0.5066394279877426
693,100,20.0,0.3,2,0.1,0.526046986721144
694,100,20.0,0.3,2,0.2,0.5413687436159347
695,100,20.0,0.3,2,0.3,0.5280898876404494
696,100,20.0,0.3,3,0.0,0.5127681307456589
697,100,20.0,0.3,3,0.1,0.5229826353421859
698,100,20.0,0.3,3,0.2,0.5035750766087844
699,100,20.0,0.3,3,0.3,0.5219611848825332
700,100,20.0,0.3,4,0.0,0.5209397344228804
701,100,20.0,0.3,4,0.1,0.5035750766087844
702,100,20.0,0.3,4,0.2,0.5025536261491318
703,100,20.0,0.3,4,0.3,0.515832482124617
704,100,,0.01,1,0.0,0.4943820224719101
705,100,,0.01,1,0.1,0.4933605720122574
706,100,,0.01,1,0.2,0.4882533197139939
707,100,,0.01,1,0.3,0.4902962206332993
708,100,,0.01,2,0.0,0.5045965270684372
709,100,,0.01,2,0.1,0.49948927477017363
710,100,,0.01,2,0.2,0.5045965270684372
711,100,,0.01,2,0.3,0.4964249233912155
712,100,,0.01,3,0.0,0.508682328907048
713,100,,0.01,3,0.1,0.508682328907048
714,100,,0.01,3,0.2,0.508682328907048
715,100,,0.01,3,0.3,0.5045965270684372
716,100,,0.01,4,0.0,0.5107252298263534
717,100,,0.01,4,0.1,0.508682328907048
718,100,,0.01,4,0.2,0.5045965270684372
719,100,,0.01,4,0.3,0.5045965270684372
720,100,,0.1,1,0.0,0.49948927477017363
721,100,,0.1,1,0.1,0.5056179775280899
722,100,,0.1,1,0.2,0.5117466802860061
723,100,,0.1,1,0.3,0.5137895812053116
724,100,,0.1,2,0.0,0.5209397344228804
725,100,,0.1,2,0.1,0.5199182839632278
726,100,,0.1,2,0.2,0.5107252298263534
727,100,,0.1,2,0.3,0.5056179775280899
728,100,,0.1,3,0.0,0.515832482124617
729,100,,0.1,3,0.1,0.5097037793667007
730,100,,0.1,3,0.2,0.515832482124617
731,100,,0.1,3,0.3,0.5107252298263534
732,100,,0.1,4,0.0,0.4923391215526047
733,100,,0.1,4,0.1,0.48927477017364657
734,100,,0.1,4,0.2,0.48621041879468846
735,100,,0.1,4,0.3,0.4964249233912155
736,100,,0.2,1,0.0,0.5066394279877426
737,100,,0.2,1,0.1,0.4964249233912155
738,100,,0.2,1,0.2,0.501532175689479
739,100,,0.2,1,0.3,0.5035750766087844
740,100,,0.2,2,0.0,0.501532175689479
741,100,,0.2,2,0.1,0.5005107252298263
742,100,,0.2,2,0.2,0.5250255362614913
743,100,,0.2,2,0.3,0.5035750766087844
744,100,,0.2,3,0.0,0.508682328907048
745,100,,0.2,3,0.1,0.5209397344228804
746,100,,0.2,3,0.2,0.5025536261491318
747,100,,0.2,3,0.3,0.515832482124617
748,100,,0.2,4,0.0,0.4790602655771195
749,100,,0.2,4,0.1,0.4790602655771195
750,100,,0.2,4,0.2,0.4821246169560776
751,100,,0.2,4,0.3,0.4943820224719101
752,100,,0.3,1,0.0,0.5045965270684372
753,100,,0.3,1,0.1,0.5056179775280899
754,100,,0.3,1,0.2,0.49540347293156284
755,100,,0.3,1,0.3,0.48927477017364657
756,100,,0.3,2,0.0,0.49846782431052095
757,100,,0.3,2,0.1,0.5066394279877426
758,100,,0.3,2,0.2,0.4923391215526047
759,100,,0.3,2,0.3,0.5107252298263534
760,100,,0.3,3,0.0,0.508682328907048
761,100,,0.3,3,0.1,0.5148110316649642
762,100,,0.3,3,0.2,0.5045965270684372
763,100,,0.3,3,0.3,0.5035750766087844
764,100,,0.3,4,0.0,0.4851889683350358
765,100,,0.3,4,0.1,0.5005107252298263
766,100,,0.3,4,0.2,0.48927477017364657
767,100,,0.3,4,0.3,0.4943820224719101
768,150,10.0,0.01,1,0.0,0.5045965270684372
769,150,10.0,0.01,1,0.1,0.5045965270684372
770,150,10.0,0.01,1,0.2,0.5005107252298263
771,150,10.0,0.01,1,0.3,0.4943820224719101
772,150,10.0,0.01,2,0.0,0.5035750766087844
773,150,10.0,0.01,2,0.1,0.5025536261491318
774,150,10.0,0.01,2,0.2,0.5025536261491318
775,150,10.0,0.01,2,0.3,0.5025536261491318
776,150,10.0,0.01,3,0.0,0.5025536261491318
777,150,10.0,0.01,3,0.1,0.5035750766087844
778,150,10.0,0.01,3,0.2,0.5076608784473953
779,150,10.0,0.01,3,0.3,0.5056179775280899
780,150,10.0,0.01,4,0.0,0.5097037793667007
781,150,10.0,0.01,4,0.1,0.5097037793667007
782,150,10.0,0.01,4,0.2,0.5005107252298263
783,150,10.0,0.01,4,0.3,0.5076608784473953
784,150,10.0,0.1,1,0.0,0.5127681307456589
785,150,10.0,0.1,1,0.1,0.5178753830439223
786,150,10.0,0.1,1,0.2,0.5148110316649642
787,150,10.0,0.1,1,0.3,0.5056179775280899
788,150,10.0,0.1,2,0.0,0.4923391215526047
789,150,10.0,0.1,2,0.1,0.5076608784473953
790,150,10.0,0.1,2,0.2,0.5076608784473953
791,150,10.0,0.1,2,0.3,0.5097037793667007
792,150,10.0,0.1,3,0.0,0.5066394279877426
793,150,10.0,0.1,3,0.1,0.5076608784473953
794,150,10.0,0.1,3,0.2,0.5097037793667007
795,150,10.0,0.1,3,0.3,0.4974463738508682
796,150,10.0,0.1,4,0.0,0.501532175689479
797,150,10.0,0.1,4,0.1,0.508682328907048
798,150,10.0,0.1,4,0.2,0.5097037793667007
799,150,10.0,0.1,4,0.3,0.5137895812053116
800,150,10.0,0.2,1,0.0,0.5117466802860061
801,150,10.0,0.2,1,0.1,0.5188968335035751
802,150,10.0,0.2,1,0.2,0.5137895812053116
803,150,10.0,0.2,1,0.3,0.5107252298263534
804,150,10.0,0.2,2,0.0,0.5107252298263534
805,150,10.0,0.2,2,0.1,0.5137895812053116
806,150,10.0,0.2,2,0.2,0.5148110316649642
807,150,10.0,0.2,2,0.3,0.5056179775280899
808,150,10.0,0.2,3,0.0,0.5107252298263534
809,150,10.0,0.2,3,0.1,0.5045965270684372
810,150,10.0,0.2,3,0.2,0.5137895812053116
811,150,10.0,0.2,3,0.3,0.5097037793667007
812,150,10.0,0.2,4,0.0,0.4902962206332993
813,150,10.0,0.2,4,0.1,0.5076608784473953
814,150,10.0,0.2,4,0.2,0.5076608784473953
815,150,10.0,0.2,4,0.3,0.5035750766087844
816,150,10.0,0.3,1,0.0,0.5097037793667007
817,150,10.0,0.3,1,0.1,0.5240040858018387
818,150,10.0,0.3,1,0.2,0.5178753830439223
819,150,10.0,0.3,1,0.3,0.4933605720122574
820,150,10.0,0.3,2,0.0,0.5188968335035751
821,150,10.0,0.3,2,0.1,0.5188968335035751
822,150,10.0,0.3,2,0.2,0.5005107252298263
823,150,10.0,0.3,2,0.3,0.5188968335035751
824,150,10.0,0.3,3,0.0,0.5097037793667007
825,150,10.0,0.3,3,0.1,0.4964249233912155
826,150,10.0,0.3,3,0.2,0.5127681307456589
827,150,10.0,0.3,3,0.3,0.5066394279877426
828,150,10.0,0.3,4,0.0,0.5076608784473953
829,150,10.0,0.3,4,0.1,0.5045965270684372
830,150,10.0,0.3,4,0.2,0.5209397344228804
831,150,10.0,0.3,4,0.3,0.515832482124617
832,150,15.0,0.01,1,0.0,0.5117466802860061
833,150,15.0,0.01,1,0.1,0.508682328907048
834,150,15.0,0.01,1,0.2,0.5107252298263534
835,150,15.0,0.01,1,0.3,0.5025536261491318
836,150,15.0,0.01,2,0.0,0.49846782431052095
837,150,15.0,0.01,2,0.1,0.5045965270684372
838,150,15.0,0.01,2,0.2,0.5005107252298263
839,150,15.0,0.01,2,0.3,0.5035750766087844
840,150,15.0,0.01,3,0.0,0.5035750766087844
841,150,15.0,0.01,3,0.1,0.4974463738508682
842,150,15.0,0.01,3,0.2,0.5066394279877426
843,150,15.0,0.01,3,0.3,0.501532175689479
844,150,15.0,0.01,4,0.0,0.5025536261491318
845,150,15.0,0.01,4,0.1,0.5035750766087844
846,150,15.0,0.01,4,0.2,0.5168539325842697
847,150,15.0,0.01,4,0.3,0.5076608784473953
848,150,15.0,0.1,1,0.0,0.5076608784473953
849,150,15.0,0.1,1,0.1,0.5178753830439223
850,150,15.0,0.1,1,0.2,0.5168539325842697
851,150,15.0,0.1,1,0.3,0.5045965270684372
852,150,15.0,0.1,2,0.0,0.5097037793667007
853,150,15.0,0.1,2,0.1,0.5229826353421859
854,150,15.0,0.1,2,0.2,0.5097037793667007
855,150,15.0,0.1,2,0.3,0.5097037793667007
856,150,15.0,0.1,3,0.0,0.5148110316649642
857,150,15.0,0.1,3,0.1,0.5097037793667007
858,150,15.0,0.1,3,0.2,0.5066394279877426
859,150,15.0,0.1,3,0.3,0.5117466802860061
860,150,15.0,0.1,4,0.0,0.5178753830439223
861,150,15.0,0.1,4,0.1,0.5148110316649642
862,150,15.0,0.1,4,0.2,0.5117466802860061
863,150,15.0,0.1,4,0.3,0.5291113381001021
864,150,15.0,0.2,1,0.0,0.5301327885597549
865,150,15.0,0.2,1,0.1,0.5188968335035751
866,150,15.0,0.2,1,0.2,0.5209397344228804
867,150,15.0,0.2,1,0.3,0.5270684371807968
868,150,15.0,0.2,2,0.0,0.5137895812053116
869,150,15.0,0.2,2,0.1,0.5291113381001021
870,150,15.0,0.2,2,0.2,0.5362614913176711
871,150,15.0,0.2,2,0.3,0.5137895812053116
872,150,15.0,0.2,3,0.0,0.5117466802860061
873,150,15.0,0.2,3,0.1,0.526046986721144
874,150,15.0,0.2,3,0.2,0.5066394279877426
875,150,15.0,0.2,3,0.3,0.515832482124617
876,150,15.0,0.2,4,0.0,0.5291113381001021
877,150,15.0,0.2,4,0.1,0.5127681307456589
878,150,15.0,0.2,4,0.2,0.508682328907048
879,150,15.0,0.2,4,0.3,0.5127681307456589
880,150,15.0,0.3,1,0.0,0.515832482124617
881,150,15.0,0.3,1,0.1,0.5137895812053116
882,150,15.0,0.3,1,0.2,0.5127681307456589
883,150,15.0,0.3,1,0.3,0.5219611848825332
884,150,15.0,0.3,2,0.0,0.5137895812053116
885,150,15.0,0.3,2,0.1,0.5250255362614913
886,150,15.0,0.3,2,0.2,0.5209397344228804
887,150,15.0,0.3,2,0.3,0.5066394279877426
888,150,15.0,0.3,3,0.0,0.5148110316649642
889,150,15.0,0.3,3,0.1,0.4974463738508682
890,150,15.0,0.3,3,0.2,0.5056179775280899
891,150,15.0,0.3,3,0.3,0.508682328907048
892,150,15.0,0.3,4,0.0,0.533197139938713
893,150,15.0,0.3,4,0.1,0.5127681307456589
894,150,15.0,0.3,4,0.2,0.5240040858018387
895,150,15.0,0.3,4,0.3,0.515832482124617
896,150,20.0,0.01,1,0.0,0.5127681307456589
897,150,20.0,0.01,1,0.1,0.5045965270684372
898,150,20.0,0.01,1,0.2,0.508682328907048
899,150,20.0,0.01,1,0.3,0.5240040858018387
900,150,20.0,0.01,2,0.0,0.49948927477017363
901,150,20.0,0.01,2,0.1,0.5056179775280899
902,150,20.0,0.01,2,0.2,0.4974463738508682
903,150,20.0,0.01,2,0.3,0.5066394279877426
904,150,20.0,0.01,3,0.0,0.49948927477017363
905,150,20.0,0.01,3,0.1,0.5025536261491318
906,150,20.0,0.01,3,0.2,0.4923391215526047
907,150,20.0,0.01,3,0.3,0.5066394279877426
908,150,20.0,0.01,4,0.0,0.5127681307456589
909,150,20.0,0.01,4,0.1,0.5117466802860061
910,150,20.0,0.01,4,0.2,0.508682328907048
911,150,20.0,0.01,4,0.3,0.508682328907048
912,150,20.0,0.1,1,0.0,0.501532175689479
913,150,20.0,0.1,1,0.1,0.508682328907048
914,150,20.0,0.1,1,0.2,0.5137895812053116
915,150,20.0,0.1,1,0.3,0.5025536261491318
916,150,20.0,0.1,2,0.0,0.5076608784473953
917,150,20.0,0.1,2,0.1,0.5199182839632278
918,150,20.0,0.1,2,0.2,0.5148110316649642
919,150,20.0,0.1,2,0.3,0.5270684371807968
920,150,20.0,0.1,3,0.0,0.508682328907048
921,150,20.0,0.1,3,0.1,0.5035750766087844
922,150,20.0,0.1,3,0.2,0.49846782431052095
923,150,20.0,0.1,3,0.3,0.508682328907048
924,150,20.0,0.1,4,0.0,0.5117466802860061
925,150,20.0,0.1,4,0.1,0.5045965270684372
926,150,20.0,0.1,4,0.2,0.5056179775280899
927,150,20.0,0.1,4,0.3,0.5137895812053116
928,150,20.0,0.2,1,0.0,0.5066394279877426
929,150,20.0,0.2,1,0.1,0.5178753830439223
930,150,20.0,0.2,1,0.2,0.5045965270684372
931,150,20.0,0.2,1,0.3,0.5097037793667007
932,150,20.0,0.2,2,0.0,0.5188968335035751
933,150,20.0,0.2,2,0.1,0.5168539325842697
934,150,20.0,0.2,2,0.2,0.5280898876404494
935,150,20.0,0.2,2,0.3,0.5168539325842697
936,150,20.0,0.2,3,0.0,0.5148110316649642
937,150,20.0,0.2,3,0.1,0.5199182839632278
938,150,20.0,0.2,3,0.2,0.5219611848825332
939,150,20.0,0.2,3,0.3,0.5168539325842697
940,150,20.0,0.2,4,0.0,0.5137895812053116
941,150,20.0,0.2,4,0.1,0.5229826353421859
942,150,20.0,0.2,4,0.2,0.5056179775280899
943,150,20.0,0.2,4,0.3,0.5148110316649642
944,150,20.0,0.3,1,0.0,0.5076608784473953
945,150,20.0,0.3,1,0.1,0.5035750766087844
946,150,20.0,0.3,1,0.2,0.5035750766087844
947,150,20.0,0.3,1,0.3,0.5045965270684372
948,150,20.0,0.3,2,0.0,0.5097037793667007
949,150,20.0,0.3,2,0.1,0.5168539325842697
950,150,20.0,0.3,2,0.2,0.5352400408580184
951,150,20.0,0.3,2,0.3,0.5240040858018387
952,150,20.0,0.3,3,0.0,0.5076608784473953
953,150,20.0,0.3,3,0.1,0.5240040858018387
954,150,20.0,0.3,3,0.2,0.5056179775280899
955,150,20.0,0.3,3,0.3,0.5219611848825332
956,150,20.0,0.3,4,0.0,0.5229826353421859
957,150,20.0,0.3,4,0.1,0.5066394279877426
958,150,20.0,0.3,4,0.2,0.5137895812053116
959,150,20.0,0.3,4,0.3,0.5127681307456589
960,150,,0.01,1,0.0,0.4933605720122574
961,150,,0.01,1,0.1,0.4943820224719101
962,150,,0.01,1,0.2,0.5005107252298263
963,150,,0.01,1,0.3,0.49540347293156284
964,150,,0.01,2,0.0,0.4964249233912155
965,150,,0.01,2,0.1,0.49540347293156284
966,150,,0.01,2,0.2,0.49846782431052095
967,150,,0.01,2,0.3,0.49846782431052095
968,150,,0.01,3,0.0,0.5097037793667007
969,150,,0.01,3,0.1,0.5097037793667007
970,150,,0.01,3,0.2,0.501532175689479
971,150,,0.01,3,0.3,0.4974463738508682
972,150,,0.01,4,0.0,0.5076608784473953
973,150,,0.01,4,0.1,0.501532175689479
974,150,,0.01,4,0.2,0.501532175689479
975,150,,0.01,4,0.3,0.49948927477017363
976,150,,0.1,1,0.0,0.4923391215526047
977,150,,0.1,1,0.1,0.5168539325842697
978,150,,0.1,1,0.2,0.5045965270684372
979,150,,0.1,1,0.3,0.5066394279877426
980,150,,0.1,2,0.0,0.5219611848825332
981,150,,0.1,2,0.1,0.5199182839632278
982,150,,0.1,2,0.2,0.5066394279877426
983,150,,0.1,2,0.3,0.5025536261491318
984,150,,0.1,3,0.0,0.5117466802860061
985,150,,0.1,3,0.1,0.4974463738508682
986,150,,0.1,3,0.2,0.4964249233912155
987,150,,0.1,3,0.3,0.5025536261491318
988,150,,0.1,4,0.0,0.4882533197139939
989,150,,0.1,4,0.1,0.4923391215526047
990,150,,0.1,4,0.2,0.48621041879468846
991,150,,0.1,4,0.3,0.4923391215526047
992,150,,0.2,1,0.0,0.5025536261491318
993,150,,0.2,1,0.1,0.5066394279877426
994,150,,0.2,1,0.2,0.5097037793667007
995,150,,0.2,1,0.3,0.49540347293156284
996,150,,0.2,2,0.0,0.5066394279877426
997,150,,0.2,2,0.1,0.48927477017364657
998,150,,0.2,2,0.2,0.501532175689479
999,150,,0.2,2,0.3,0.48927477017364657
1000,150,,0.2,3,0.0,0.49846782431052095
1001,150,,0.2,3,0.1,0.5097037793667007
1002,150,,0.2,3,0.2,0.508682328907048
1003,150,,0.2,3,0.3,0.5066394279877426
1004,150,,0.2,4,0.0,0.4780388151174668
1005,150,,0.2,4,0.1,0.4780388151174668
1006,150,,0.2,4,0.2,0.49846782431052095
1007,150,,0.2,4,0.3,0.49948927477017363
1008,150,,0.3,1,0.0,0.5117466802860061
1009,150,,0.3,1,0.1,0.5270684371807968
1010,150,,0.3,1,0.2,0.515832482124617
1011,150,,0.3,1,0.3,0.5025536261491318
1012,150,,0.3,2,0.0,0.5045965270684372
1013,150,,0.3,2,0.1,0.5117466802860061
1014,150,,0.3,2,0.2,0.5117466802860061
1015,150,,0.3,2,0.3,0.5229826353421859
1016,150,,0.3,3,0.0,0.5045965270684372
1017,150,,0.3,3,0.1,0.5127681307456589
1018,150,,0.3,3,0.2,0.5148110316649642
1019,150,,0.3,3,0.3,0.5045965270684372
1020,150,,0.3,4,0.0,0.4933605720122574
1021,150,,0.3,4,0.1,0.49846782431052095
1022,150,,0.3,4,0.2,0.49948927477017363
1023,150,,0.3,4,0.3,0.5005107252298263
1024,200,10.0,0.01,1,0.0,0.5097037793667007
1025,200,10.0,0.01,1,0.1,0.5066394279877426
1026,200,10.0,0.01,1,0.2,0.5025536261491318
1027,200,10.0,0.01,1,0.3,0.5005107252298263
1028,200,10.0,0.01,2,0.0,0.5076608784473953
1029,200,10.0,0.01,2,0.1,0.5117466802860061
1030,200,10.0,0.01,2,0.2,0.5076608784473953
1031,200,10.0,0.01,2,0.3,0.5025536261491318
1032,200,10.0,0.01,3,0.0,0.5035750766087844
1033,200,10.0,0.01,3,0.1,0.49540347293156284
1034,200,10.0,0.01,3,0.2,0.4974463738508682
1035,200,10.0,0.01,3,0.3,0.5056179775280899
1036,200,10.0,0.01,4,0.0,0.49846782431052095
1037,200,10.0,0.01,4,0.1,0.5005107252298263
1038,200,10.0,0.01,4,0.2,0.5025536261491318
1039,200,10.0,0.01,4,0.3,0.5107252298263534
1040,200,10.0,0.1,1,0.0,0.508682328907048
1041,200,10.0,0.1,1,0.1,0.5107252298263534
1042,200,10.0,0.1,1,0.2,0.5117466802860061
1043,200,10.0,0.1,1,0.3,0.508682328907048
1044,200,10.0,0.1,2,0.0,0.5056179775280899
1045,200,10.0,0.1,2,0.1,0.508682328907048
1046,200,10.0,0.1,2,0.2,0.5097037793667007
1047,200,10.0,0.1,2,0.3,0.5137895812053116
1048,200,10.0,0.1,3,0.0,0.5066394279877426
1049,200,10.0,0.1,3,0.1,0.5168539325842697
1050,200,10.0,0.1,3,0.2,0.5148110316649642
1051,200,10.0,0.1,3,0.3,0.5025536261491318
1052,200,10.0,0.1,4,0.0,0.5056179775280899
1053,200,10.0,0.1,4,0.1,0.5107252298263534
1054,200,10.0,0.1,4,0.2,0.508682328907048
1055,200,10.0,0.1,4,0.3,0.5076608784473953
1056,200,10.0,0.2,1,0.0,0.5127681307456589
1057,200,10.0,0.2,1,0.1,0.5148110316649642
