,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy
72,25,15.0,0.01,3,0.0,0.5359877488514548
73,25,15.0,0.01,3,0.1,0.5375191424196019
74,25,15.0,0.01,3,0.2,0.5359877488514548
75,25,15.0,0.01,3,0.3,0.5390505359877489
76,25,15.0,0.01,4,0.0,0.5267993874425727
77,25,15.0,0.01,4,0.1,0.5267993874425727
78,25,15.0,0.01,4,0.2,0.5191424196018377
79,25,15.0,0.01,4,0.3,0.5222052067381318
80,25,15.0,0.1,1,0.0,0.5145482388973966
81,25,15.0,0.1,1,0.1,0.5482388973966309
82,25,15.0,0.1,1,0.2,0.5283307810107197
83,25,15.0,0.1,1,0.3,0.5252679938744257
84,25,15.0,0.1,2,0.0,0.5329249617151608
85,25,15.0,0.1,2,0.1,0.5298621745788668
86,25,15.0,0.1,2,0.2,0.5206738131699847
87,25,15.0,0.1,2,0.3,0.5313935681470138
88,25,15.0,0.1,3,0.0,0.5145482388973966
89,25,15.0,0.1,3,0.1,0.5206738131699847
90,25,15.0,0.1,3,0.2,0.5267993874425727
91,25,15.0,0.1,3,0.3,0.5329249617151608
92,25,15.0,0.1,4,0.0,0.5053598774885145
93,25,15.0,0.1,4,0.1,0.4992343032159265
94,25,15.0,0.1,4,0.2,0.5145482388973966
95,25,15.0,0.1,4,0.3,0.5130168453292496
96,25,15.0,0.2,1,0.0,0.5237366003062787
97,25,15.0,0.2,1,0.1,0.5390505359877489
98,25,15.0,0.2,1,0.2,0.5359877488514548
99,25,15.0,0.2,1,0.3,0.5267993874425727
100,25,15.0,0.2,2,0.0,0.5206738131699847
101,25,15.0,0.2,2,0.1,0.5053598774885145
102,25,15.0,0.2,2,0.2,0.5451761102603369
103,25,15.0,0.2,2,0.3,0.5313935681470138
104,25,15.0,0.2,3,0.0,0.5068912710566615
105,25,15.0,0.2,3,0.1,0.5375191424196019
106,25,15.0,0.2,3,0.2,0.5359877488514548
107,25,15.0,0.2,3,0.3,0.49770290964777947
108,25,15.0,0.2,4,0.0,0.5176110260336907
109,25,15.0,0.2,4,0.1,0.5099540581929556
110,25,15.0,0.2,4,0.2,0.5145482388973966
111,25,15.0,0.2,4,0.3,0.48238897396630936
112,25,15.0,0.3,1,0.0,0.5206738131699847
113,25,15.0,0.3,1,0.1,0.5436447166921899
114,25,15.0,0.3,1,0.2,0.49617151607963245
115,25,15.0,0.3,1,0.3,0.5145482388973966
116,25,15.0,0.3,2,0.0,0.5252679938744257
117,25,15.0,0.3,2,0.1,0.5513016845329249
118,25,15.0,0.3,2,0.2,0.5206738131699847
119,25,15.0,0.3,2,0.3,0.5344563552833078
120,25,15.0,0.3,3,0.0,0.5359877488514548
121,25,15.0,0.3,3,0.1,0.5222052067381318
122,25,15.0,0.3,3,0.2,0.5038284839203675
123,25,15.0,0.3,3,0.3,0.5206738131699847
124,25,15.0,0.3,4,0.0,0.5084226646248086
125,25,15.0,0.3,4,0.1,0.5068912710566615
126,25,15.0,0.3,4,0.2,0.5359877488514548
127,25,15.0,0.3,4,0.3,0.5252679938744257
128,25,20.0,0.01,1,0.0,0.5191424196018377
129,25,20.0,0.01,1,0.1,0.5191424196018377
130,25,20.0,0.01,1,0.2,0.5114854517611026
131,25,20.0,0.01,1,0.3,0.5222052067381318
132,25,20.0,0.01,2,0.0,0.5206738131699847
133,25,20.0,0.01,2,0.1,0.5206738131699847
134,25,20.0,0.01,2,0.2,0.5160796324655437
135,25,20.0,0.01,2,0.3,0.5222052067381318
136,25,20.0,0.01,3,0.0,0.5375191424196019
137,25,20.0,0.01,3,0.1,0.5375191424196019
138,25,20.0,0.01,3,0.2,0.5390505359877489
139,25,20.0,0.01,3,0.3,0.5421133231240429
140,25,20.0,0.01,4,0.0,0.5267993874425727
141,25,20.0,0.01,4,0.1,0.5267993874425727
142,25,20.0,0.01,4,0.2,0.5206738131699847
143,25,20.0,0.01,4,0.3,0.5237366003062787
144,25,20.0,0.1,1,0.0,0.5451761102603369
145,25,20.0,0.1,1,0.1,0.5298621745788668
146,25,20.0,0.1,1,0.2,0.5405819295558959
147,25,20.0,0.1,1,0.3,0.5344563552833078
148,25,20.0,0.1,2,0.0,0.5329249617151608
149,25,20.0,0.1,2,0.1,0.5390505359877489
150,25,20.0,0.1,2,0.2,0.5329249617151608
151,25,20.0,0.1,2,0.3,0.5390505359877489
152,25,20.0,0.1,3,0.0,0.5206738131699847
153,25,20.0,0.1,3,0.1,0.5252679938744257
154,25,20.0,0.1,3,0.2,0.5252679938744257
155,25,20.0,0.1,3,0.3,0.5283307810107197
156,25,20.0,0.1,4,0.0,0.5068912710566615
157,25,20.0,0.1,4,0.1,0.5206738131699847
158,25,20.0,0.1,4,0.2,0.5222052067381318
159,25,20.0,0.1,4,0.3,0.5130168453292496
160,25,20.0,0.2,1,0.0,0.5267993874425727
161,25,20.0,0.2,1,0.1,0.5344563552833078
162,25,20.0,0.2,1,0.2,0.5160796324655437
163,25,20.0,0.2,1,0.3,0.5329249617151608
164,25,20.0,0.2,2,0.0,0.5513016845329249
165,25,20.0,0.2,2,0.1,0.5206738131699847
166,25,20.0,0.2,2,0.2,0.5237366003062787
167,25,20.0,0.2,2,0.3,0.5375191424196019
168,25,20.0,0.2,3,0.0,0.5283307810107197
169,25,20.0,0.2,3,0.1,0.5191424196018377
170,25,20.0,0.2,3,0.2,0.5206738131699847
171,25,20.0,0.2,3,0.3,0.5267993874425727
172,25,20.0,0.2,4,0.0,0.5130168453292496
173,25,20.0,0.2,4,0.1,0.5114854517611026
174,25,20.0,0.2,4,0.2,0.5145482388973966
175,25,20.0,0.2,4,0.3,0.5053598774885145
176,25,20.0,0.3,1,0.0,0.5344563552833078
177,25,20.0,0.3,1,0.1,0.5191424196018377
178,25,20.0,0.3,1,0.2,0.5130168453292496
179,25,20.0,0.3,1,0.3,0.5298621745788668
180,25,20.0,0.3,2,0.0,0.5390505359877489
181,25,20.0,0.3,2,0.1,0.5436447166921899
182,25,20.0,0.3,2,0.2,0.5237366003062787
183,25,20.0,0.3,2,0.3,0.5237366003062787
184,25,20.0,0.3,3,0.0,0.5237366003062787
185,25,20.0,0.3,3,0.1,0.5191424196018377
186,25,20.0,0.3,3,0.2,0.5099540581929556
187,25,20.0,0.3,3,0.3,0.5191424196018377
188,25,20.0,0.3,4,0.0,0.5405819295558959
189,25,20.0,0.3,4,0.1,0.5283307810107197
190,25,20.0,0.3,4,0.2,0.5237366003062787
191,25,20.0,0.3,4,0.3,0.5176110260336907
192,25,,0.01,1,0.0,0.5176110260336907
193,25,,0.01,1,0.1,0.5160796324655437
194,25,,0.01,1,0.2,0.5145482388973966
195,25,,0.01,1,0.3,0.5145482388973966
196,25,,0.01,2,0.0,0.5329249617151608
197,25,,0.01,2,0.1,0.5329249617151608
198,25,,0.01,2,0.2,0.5329249617151608
199,25,,0.01,2,0.3,0.5329249617151608
200,25,,0.01,3,0.0,0.5436447166921899
201,25,,0.01,3,0.1,0.5436447166921899
202,25,,0.01,3,0.2,0.5436447166921899
203,25,,0.01,3,0.3,0.5436447166921899
204,25,,0.01,4,0.0,0.5099540581929556
205,25,,0.01,4,0.1,0.5099540581929556
206,25,,0.01,4,0.2,0.5099540581929556
207,25,,0.01,4,0.3,0.5099540581929556
208,25,,0.1,1,0.0,0.5114854517611026
209,25,,0.1,1,0.1,0.49310872894333846
210,25,,0.1,1,0.2,0.5084226646248086
211,25,,0.1,1,0.3,0.5022970903522205
212,25,,0.1,2,0.0,0.49617151607963245
213,25,,0.1,2,0.1,0.49770290964777947
214,25,,0.1,2,0.2,0.49770290964777947
215,25,,0.1,2,0.3,0.49770290964777947
216,25,,0.1,3,0.0,0.5145482388973966
217,25,,0.1,3,0.1,0.5068912710566615
218,25,,0.1,3,0.2,0.5007656967840735
219,25,,0.1,3,0.3,0.5007656967840735
220,25,,0.1,4,0.0,0.5176110260336907
221,25,,0.1,4,0.1,0.5176110260336907
222,25,,0.1,4,0.2,0.5176110260336907
223,25,,0.1,4,0.3,0.5130168453292496
224,25,,0.2,1,0.0,0.5068912710566615
225,25,,0.2,1,0.1,0.5114854517611026
226,25,,0.2,1,0.2,0.49770290964777947
227,25,,0.2,1,0.3,0.5053598774885145
228,25,,0.2,2,0.0,0.5267993874425727
229,25,,0.2,2,0.1,0.5053598774885145
230,25,,0.2,2,0.2,0.5053598774885145
231,25,,0.2,2,0.3,0.5053598774885145
232,25,,0.2,3,0.0,0.5068912710566615
233,25,,0.2,3,0.1,0.5022970903522205
234,25,,0.2,3,0.2,0.5022970903522205
235,25,,0.2,3,0.3,0.5022970903522205
236,25,,0.2,4,0.0,0.5222052067381318
237,25,,0.2,4,0.1,0.5206738131699847
238,25,,0.2,4,0.2,0.5130168453292496
239,25,,0.2,4,0.3,0.5283307810107197
240,25,,0.3,1,0.0,0.5160796324655437
241,25,,0.3,1,0.1,0.5191424196018377
242,25,,0.3,1,0.2,0.5160796324655437
243,25,,0.3,1,0.3,0.5267993874425727
244,25,,0.3,2,0.0,0.5022970903522205
245,25,,0.3,2,0.1,0.4992343032159265
246,25,,0.3,2,0.2,0.4992343032159265
247,25,,0.3,2,0.3,0.5053598774885145
248,25,,0.3,3,0.0,0.5145482388973966
249,25,,0.3,3,0.1,0.5099540581929556
250,25,,0.3,3,0.2,0.5099540581929556
251,25,,0.3,3,0.3,0.5145482388973966
252,25,,0.3,4,0.0,0.5160796324655437
253,25,,0.3,4,0.1,0.5160796324655437
254,25,,0.3,4,0.2,0.5160796324655437
255,25,,0.3,4,0.3,0.5160796324655437
256,50,10.0,0.01,1,0.0,0.4946401225114854
257,50,10.0,0.01,1,0.1,0.4946401225114854
258,50,10.0,0.01,1,0.2,0.5038284839203675
259,50,10.0,0.01,1,0.3,0.5022970903522205
260,50,10.0,0.01,2,0.0,0.5298621745788668
261,50,10.0,0.01,2,0.1,0.5359877488514548
262,50,10.0,0.01,2,0.2,0.5421133231240429
263,50,10.0,0.01,2,0.3,0.5390505359877489
264,50,10.0,0.01,3,0.0,0.5421133231240429
265,50,10.0,0.01,3,0.1,0.5405819295558959
266,50,10.0,0.01,3,0.2,0.5421133231240429
267,50,10.0,0.01,3,0.3,0.5344563552833078
268,50,10.0,0.01,4,0.0,0.5130168453292496
269,50,10.0,0.01,4,0.1,0.49770290964777947
270,50,10.0,0.01,4,0.2,0.49770290964777947
271,50,10.0,0.01,4,0.3,0.5099540581929556
272,50,10.0,0.1,1,0.0,0.5222052067381318
273,50,10.0,0.1,1,0.1,0.5375191424196019
274,50,10.0,0.1,1,0.2,0.5160796324655437
275,50,10.0,0.1,1,0.3,0.5390505359877489
276,50,10.0,0.1,2,0.0,0.5206738131699847
277,50,10.0,0.1,2,0.1,0.5191424196018377
278,50,10.0,0.1,2,0.2,0.5191424196018377
279,50,10.0,0.1,2,0.3,0.5298621745788668
280,50,10.0,0.1,3,0.0,0.5099540581929556
281,50,10.0,0.1,3,0.1,0.5145482388973966
282,50,10.0,0.1,3,0.2,0.5206738131699847
283,50,10.0,0.1,3,0.3,0.5222052067381318
284,50,10.0,0.1,4,0.0,0.5145482388973966
285,50,10.0,0.1,4,0.1,0.5237366003062787
286,50,10.0,0.1,4,0.2,0.5053598774885145
287,50,10.0,0.1,4,0.3,0.5145482388973966
288,50,10.0,0.2,1,0.0,0.5099540581929556
289,50,10.0,0.2,1,0.1,0.5099540581929556
290,50,10.0,0.2,1,0.2,0.5344563552833078
291,50,10.0,0.2,1,0.3,0.5099540581929556
292,50,10.0,0.2,2,0.0,0.5344563552833078
293,50,10.0,0.2,2,0.1,0.5329249617151608
294,50,10.0,0.2,2,0.2,0.5267993874425727
295,50,10.0,0.2,2,0.3,0.5130168453292496
296,50,10.0,0.2,3,0.0,0.5160796324655437
297,50,10.0,0.2,3,0.1,0.5298621745788668
298,50,10.0,0.2,3,0.2,0.5191424196018377
299,50,10.0,0.2,3,0.3,0.5099540581929556
300,50,10.0,0.2,4,0.0,0.5298621745788668
301,50,10.0,0.2,4,0.1,0.5191424196018377
302,50,10.0,0.2,4,0.2,0.5114854517611026
303,50,10.0,0.2,4,0.3,0.5084226646248086
304,50,10.0,0.3,1,0.0,0.5421133231240429
305,50,10.0,0.3,1,0.1,0.5084226646248086
306,50,10.0,0.3,1,0.2,0.5283307810107197
307,50,10.0,0.3,1,0.3,0.5222052067381318
308,50,10.0,0.3,2,0.0,0.5375191424196019
309,50,10.0,0.3,2,0.1,0.5344563552833078
310,50,10.0,0.3,2,0.2,0.5206738131699847
311,50,10.0,0.3,2,0.3,0.5421133231240429
312,50,10.0,0.3,3,0.0,0.5359877488514548
313,50,10.0,0.3,3,0.1,0.5267993874425727
314,50,10.0,0.3,3,0.2,0.5375191424196019
315,50,10.0,0.3,3,0.3,0.5222052067381318
316,50,10.0,0.3,4,0.0,0.5053598774885145
317,50,10.0,0.3,4,0.1,0.5252679938744257
318,50,10.0,0.3,4,0.2,0.5267993874425727
319,50,10.0,0.3,4,0.3,0.5390505359877489
320,50,15.0,0.01,1,0.0,0.5053598774885145
321,50,15.0,0.01,1,0.1,0.5022970903522205
322,50,15.0,0.01,1,0.2,0.49617151607963245
323,50,15.0,0.01,1,0.3,0.5053598774885145
324,50,15.0,0.01,2,0.0,0.5130168453292496
325,50,15.0,0.01,2,0.1,0.5206738131699847
326,50,15.0,0.01,2,0.2,0.5252679938744257
327,50,15.0,0.01,2,0.3,0.5206738131699847
328,50,15.0,0.01,3,0.0,0.5451761102603369
329,50,15.0,0.01,3,0.1,0.5451761102603369
330,50,15.0,0.01,3,0.2,0.5497702909647779
331,50,15.0,0.01,3,0.3,0.5436447166921899
332,50,15.0,0.01,4,0.0,0.5176110260336907
333,50,15.0,0.01,4,0.1,0.5191424196018377
334,50,15.0,0.01,4,0.2,0.5206738131699847
335,50,15.0,0.01,4,0.3,0.5038284839203675
336,50,15.0,0.1,1,0.0,0.5283307810107197
337,50,15.0,0.1,1,0.1,0.5252679938744257
338,50,15.0,0.1,1,0.2,0.5222052067381318
339,50,15.0,0.1,1,0.3,0.5283307810107197
340,50,15.0,0.1,2,0.0,0.5222052067381318
341,50,15.0,0.1,2,0.1,0.5222052067381318
342,50,15.0,0.1,2,0.2,0.5283307810107197
343,50,15.0,0.1,2,0.3,0.5283307810107197
344,50,15.0,0.1,3,0.0,0.5145482388973966
345,50,15.0,0.1,3,0.1,0.5252679938744257
346,50,15.0,0.1,3,0.2,0.5237366003062787
347,50,15.0,0.1,3,0.3,0.5283307810107197
348,50,15.0,0.1,4,0.0,0.5053598774885145
349,50,15.0,0.1,4,0.1,0.49770290964777947
350,50,15.0,0.1,4,0.2,0.5099540581929556
351,50,15.0,0.1,4,0.3,0.4885145482388974
352,50,15.0,0.2,1,0.0,0.5160796324655437
353,50,15.0,0.2,1,0.1,0.5405819295558959
354,50,15.0,0.2,1,0.2,0.5344563552833078
355,50,15.0,0.2,1,0.3,0.5359877488514548
356,50,15.0,0.2,2,0.0,0.5130168453292496
357,50,15.0,0.2,2,0.1,0.5191424196018377
358,50,15.0,0.2,2,0.2,0.5405819295558959
359,50,15.0,0.2,2,0.3,0.5390505359877489
360,50,15.0,0.2,3,0.0,0.5160796324655437
361,50,15.0,0.2,3,0.1,0.5160796324655437
362,50,15.0,0.2,3,0.2,0.5344563552833078
363,50,15.0,0.2,3,0.3,0.5206738131699847
364,50,15.0,0.2,4,0.0,0.5298621745788668
365,50,15.0,0.2,4,0.1,0.5252679938744257
366,50,15.0,0.2,4,0.2,0.5099540581929556
367,50,15.0,0.2,4,0.3,0.5038284839203675
368,50,15.0,0.3,1,0.0,0.5252679938744257
369,50,15.0,0.3,1,0.1,0.5421133231240429
370,50,15.0,0.3,1,0.2,0.5084226646248086
371,50,15.0,0.3,1,0.3,0.5283307810107197
372,50,15.0,0.3,2,0.0,0.5237366003062787
373,50,15.0,0.3,2,0.1,0.5375191424196019
374,50,15.0,0.3,2,0.2,0.5405819295558959
375,50,15.0,0.3,2,0.3,0.5405819295558959
376,50,15.0,0.3,3,0.0,0.5467075038284839
377,50,15.0,0.3,3,0.1,0.5160796324655437
378,50,15.0,0.3,3,0.2,0.5267993874425727
379,50,15.0,0.3,3,0.3,0.5390505359877489
380,50,15.0,0.3,4,0.0,0.5252679938744257
381,50,15.0,0.3,4,0.1,0.5160796324655437
382,50,15.0,0.3,4,0.2,0.5283307810107197
383,50,15.0,0.3,4,0.3,0.5298621745788668
384,50,20.0,0.01,1,0.0,0.5007656967840735
385,50,20.0,0.01,1,0.1,0.5099540581929556
386,50,20.0,0.01,1,0.2,0.5053598774885145
387,50,20.0,0.01,1,0.3,0.5114854517611026
388,50,20.0,0.01,2,0.0,0.5237366003062787
389,50,20.0,0.01,2,0.1,0.5283307810107197
390,50,20.0,0.01,2,0.2,0.5313935681470138
391,50,20.0,0.01,2,0.3,0.5313935681470138
392,50,20.0,0.01,3,0.0,0.5482388973966309
393,50,20.0,0.01,3,0.1,0.5467075038284839
394,50,20.0,0.01,3,0.2,0.5436447166921899
395,50,20.0,0.01,3,0.3,0.5482388973966309
396,50,20.0,0.01,4,0.0,0.5222052067381318
397,50,20.0,0.01,4,0.1,0.5237366003062787
398,50,20.0,0.01,4,0.2,0.5206738131699847
399,50,20.0,0.01,4,0.3,0.5191424196018377
400,50,20.0,0.1,1,0.0,0.5436447166921899
401,50,20.0,0.1,1,0.1,0.5313935681470138
402,50,20.0,0.1,1,0.2,0.554364471669219
403,50,20.0,0.1,1,0.3,0.5344563552833078
404,50,20.0,0.1,2,0.0,0.5252679938744257
405,50,20.0,0.1,2,0.1,0.5375191424196019
406,50,20.0,0.1,2,0.2,0.5252679938744257
407,50,20.0,0.1,2,0.3,0.5359877488514548
408,50,20.0,0.1,3,0.0,0.5252679938744257
409,50,20.0,0.1,3,0.1,0.5252679938744257
410,50,20.0,0.1,3,0.2,0.5252679938744257
411,50,20.0,0.1,3,0.3,0.5313935681470138
412,50,20.0,0.1,4,0.0,0.5206738131699847
413,50,20.0,0.1,4,0.1,0.5267993874425727
414,50,20.0,0.1,4,0.2,0.5237366003062787
415,50,20.0,0.1,4,0.3,0.5099540581929556
416,50,20.0,0.2,1,0.0,0.5421133231240429
417,50,20.0,0.2,1,0.1,0.5298621745788668
418,50,20.0,0.2,1,0.2,0.5359877488514548
419,50,20.0,0.2,1,0.3,0.5283307810107197
420,50,20.0,0.2,2,0.0,0.5237366003062787
421,50,20.0,0.2,2,0.1,0.5114854517611026
422,50,20.0,0.2,2,0.2,0.5160796324655437
423,50,20.0,0.2,2,0.3,0.5237366003062787
424,50,20.0,0.2,3,0.0,0.5329249617151608
425,50,20.0,0.2,3,0.1,0.5237366003062787
426,50,20.0,0.2,3,0.2,0.5267993874425727
427,50,20.0,0.2,3,0.3,0.5298621745788668
428,50,20.0,0.2,4,0.0,0.5252679938744257
429,50,20.0,0.2,4,0.1,0.5267993874425727
430,50,20.0,0.2,4,0.2,0.5191424196018377
431,50,20.0,0.2,4,0.3,0.5191424196018377
432,50,20.0,0.3,1,0.0,0.5298621745788668
433,50,20.0,0.3,1,0.1,0.5252679938744257
434,50,20.0,0.3,1,0.2,0.5252679938744257
435,50,20.0,0.3,1,0.3,0.5329249617151608
436,50,20.0,0.3,2,0.0,0.5329249617151608
437,50,20.0,0.3,2,0.1,0.5313935681470138
438,50,20.0,0.3,2,0.2,0.5176110260336907
439,50,20.0,0.3,2,0.3,0.5405819295558959
440,50,20.0,0.3,3,0.0,0.5237366003062787
441,50,20.0,0.3,3,0.1,0.5252679938744257
442,50,20.0,0.3,3,0.2,0.5160796324655437
443,50,20.0,0.3,3,0.3,0.5298621745788668
444,50,20.0,0.3,4,0.0,0.5222052067381318
445,50,20.0,0.3,4,0.1,0.5375191424196019
446,50,20.0,0.3,4,0.2,0.5130168453292496
447,50,20.0,0.3,4,0.3,0.5298621745788668
448,50,,0.01,1,0.0,0.5130168453292496
449,50,,0.01,1,0.1,0.5130168453292496
450,50,,0.01,1,0.2,0.5191424196018377
451,50,,0.01,1,0.3,0.5130168453292496
452,50,,0.01,2,0.0,0.5114854517611026
453,50,,0.01,2,0.1,0.5114854517611026
454,50,,0.01,2,0.2,0.5084226646248086
455,50,,0.01,2,0.3,0.5084226646248086
456,50,,0.01,3,0.0,0.5145482388973966
457,50,,0.01,3,0.1,0.5206738131699847
458,50,,0.01,3,0.2,0.5160796324655437
459,50,,0.01,3,0.3,0.5160796324655437
460,50,,0.01,4,0.0,0.5007656967840735
461,50,,0.01,4,0.1,0.5007656967840735
462,50,,0.01,4,0.2,0.5007656967840735
463,50,,0.01,4,0.3,0.5007656967840735
464,50,,0.1,1,0.0,0.5022970903522205
465,50,,0.1,1,0.1,0.4946401225114854
466,50,,0.1,1,0.2,0.5237366003062787
467,50,,0.1,1,0.3,0.5068912710566615
468,50,,0.1,2,0.0,0.5053598774885145
469,50,,0.1,2,0.1,0.4992343032159265
470,50,,0.1,2,0.2,0.4992343032159265
471,50,,0.1,2,0.3,0.5038284839203675
472,50,,0.1,3,0.0,0.5130168453292496
473,50,,0.1,3,0.1,0.5237366003062787
474,50,,0.1,3,0.2,0.5099540581929556
475,50,,0.1,3,0.3,0.5099540581929556
476,50,,0.1,4,0.0,0.5267993874425727
477,50,,0.1,4,0.1,0.5267993874425727
478,50,,0.1,4,0.2,0.5252679938744257
479,50,,0.1,4,0.3,0.5084226646248086
480,50,,0.2,1,0.0,0.5084226646248086
481,50,,0.2,1,0.1,0.5022970903522205
482,50,,0.2,1,0.2,0.5068912710566615
483,50,,0.2,1,0.3,0.5145482388973966
484,50,,0.2,2,0.0,0.5068912710566615
485,50,,0.2,2,0.1,0.5252679938744257
486,50,,0.2,2,0.2,0.5084226646248086
487,50,,0.2,2,0.3,0.5252679938744257
488,50,,0.2,3,0.0,0.5237366003062787
489,50,,0.2,3,0.1,0.5007656967840735
490,50,,0.2,3,0.2,0.5007656967840735
491,50,,0.2,3,0.3,0.5022970903522205
492,50,,0.2,4,0.0,0.5084226646248086
493,50,,0.2,4,0.1,0.5206738131699847
494,50,,0.2,4,0.2,0.5283307810107197
495,50,,0.2,4,0.3,0.5313935681470138
496,50,,0.3,1,0.0,0.5298621745788668
497,50,,0.3,1,0.1,0.5267993874425727
498,50,,0.3,1,0.2,0.5421133231240429
499,50,,0.3,1,0.3,0.5114854517611026
500,50,,0.3,2,0.0,0.5283307810107197
501,50,,0.3,2,0.1,0.5222052067381318
502,50,,0.3,2,0.2,0.5390505359877489
503,50,,0.3,2,0.3,0.5329249617151608
504,50,,0.3,3,0.0,0.5222052067381318
505,50,,0.3,3,0.1,0.5267993874425727
506,50,,0.3,3,0.2,0.5513016845329249
507,50,,0.3,3,0.3,0.5053598774885145
508,50,,0.3,4,0.0,0.5191424196018377
509,50,,0.3,4,0.1,0.5191424196018377
510,50,,0.3,4,0.2,0.5130168453292496
511,50,,0.3,4,0.3,0.5191424196018377
512,100,10.0,0.01,1,0.0,0.5252679938744257
513,100,10.0,0.01,1,0.1,0.5222052067381318
514,100,10.0,0.01,1,0.2,0.5298621745788668
515,100,10.0,0.01,1,0.3,0.5267993874425727
516,100,10.0,0.01,2,0.0,0.5405819295558959
517,100,10.0,0.01,2,0.1,0.5436447166921899
518,100,10.0,0.01,2,0.2,0.5467075038284839
519,100,10.0,0.01,2,0.3,0.5436447166921899
520,100,10.0,0.01,3,0.0,0.5421133231240429
521,100,10.0,0.01,3,0.1,0.5405819295558959
522,100,10.0,0.01,3,0.2,0.5267993874425727
523,100,10.0,0.01,3,0.3,0.5313935681470138
524,100,10.0,0.01,4,0.0,0.5099540581929556
525,100,10.0,0.01,4,0.1,0.5130168453292496
526,100,10.0,0.01,4,0.2,0.5099540581929556
527,100,10.0,0.01,4,0.3,0.5160796324655437
528,100,10.0,0.1,1,0.0,0.5267993874425727
529,100,10.0,0.1,1,0.1,0.5145482388973966
