,n_estimators,max_depth,min_samples_split,max_features,accuracy
83,50,15.0,5,,0.5027750571335292
84,50,15.0,10,sqrt,0.47045380346065946
85,50,15.0,10,log2,0.4740450538687561
86,50,15.0,10,,0.5008161932745674
87,50,15.0,50,sqrt,0.47175971269996736
88,50,15.0,50,log2,0.47045380346065946
89,50,15.0,50,,0.4691478942213516
90,50,20.0,2,sqrt,0.47143323539014037
91,50,20.0,2,log2,0.4681684622918707
92,50,20.0,2,,0.49983676134508653
93,50,20.0,3,sqrt,0.46980084884100554
94,50,20.0,3,log2,0.4684949396016977
95,50,20.0,3,,0.5027750571335292
96,50,20.0,5,sqrt,0.4701273261508325
97,50,20.0,5,log2,0.5017956252040483
98,50,20.0,5,,0.5128958537381652
99,50,20.0,10,sqrt,0.47175971269996736
100,50,20.0,10,log2,0.4684949396016977
101,50,20.0,10,,0.5099575579497225
102,50,20.0,50,sqrt,0.46980084884100554
103,50,20.0,50,log2,0.46980084884100554
104,50,20.0,50,,0.47273914462944827
105,50,,2,sqrt,0.4701273261508325
106,50,,2,log2,0.46784198498204377
107,50,,2,,0.5011426705843944
108,50,,3,sqrt,0.4691478942213516
109,50,,3,log2,0.47110675808031344
110,50,,3,,0.49853085210577863
111,50,,5,sqrt,0.4681684622918707
112,50,,5,log2,0.47045380346065946
113,50,,5,,0.5037544890630101
114,50,,10,sqrt,0.47175971269996736
115,50,,10,log2,0.4691478942213516
116,50,,10,,0.5037544890630101
117,50,,50,sqrt,0.4681684622918707
118,50,,50,log2,0.47110675808031344
119,50,,50,,0.47078028077048645
120,100,10.0,2,sqrt,0.4671890303623898
121,100,10.0,2,log2,0.46784198498204377
122,100,10.0,2,,0.47273914462944827
123,100,10.0,3,sqrt,0.46653607574273587
124,100,10.0,3,log2,0.4675155076722168
125,100,10.0,3,,0.47567744041789095
126,100,10.0,5,sqrt,0.47143323539014037
127,100,10.0,5,log2,0.4691478942213516
128,100,10.0,5,,0.504733920992491
129,100,10.0,10,sqrt,0.46980084884100554
130,100,10.0,10,log2,0.46980084884100554
131,100,10.0,10,,0.5044074436826641
132,100,10.0,50,sqrt,0.47110675808031344
133,100,10.0,50,log2,0.4694743715311786
134,100,10.0,50,,0.47078028077048645
135,100,15.0,2,sqrt,0.4691478942213516
136,100,15.0,2,log2,0.46686255305256286
137,100,15.0,2,,0.47045380346065946
138,100,15.0,3,sqrt,0.46784198498204377
139,100,15.0,3,log2,0.46784198498204377
140,100,15.0,3,,0.5008161932745674
141,100,15.0,5,sqrt,0.4701273261508325
142,100,15.0,5,log2,0.46980084884100554
143,100,15.0,5,,0.505060398302318
144,100,15.0,10,sqrt,0.47175971269996736
145,100,15.0,10,log2,0.4730656219392752
146,100,15.0,10,,0.5031015344433561
147,100,15.0,50,sqrt,0.47110675808031344
148,100,15.0,50,log2,0.47273914462944827
149,100,15.0,50,,0.47110675808031344
150,100,20.0,2,sqrt,0.46784198498204377
151,100,20.0,2,log2,0.4720861900097943
152,100,20.0,2,,0.47273914462944827
153,100,20.0,3,sqrt,0.47045380346065946
154,100,20.0,3,log2,0.4681684622918707
155,100,20.0,3,,0.5004897159647405
156,100,20.0,5,sqrt,0.47175971269996736
157,100,20.0,5,log2,0.4691478942213516
158,100,20.0,5,,0.49983676134508653
159,100,20.0,10,sqrt,0.4720861900097943
160,100,20.0,10,log2,0.4675155076722168
161,100,20.0,10,,0.5063663075416258
162,100,20.0,50,sqrt,0.4724126673196213
163,100,20.0,50,log2,0.4724126673196213
164,100,20.0,50,,0.4740450538687561
165,100,,2,sqrt,0.46980084884100554
166,100,,2,log2,0.47175971269996736
167,100,,2,,0.4920013059092393
168,100,,3,sqrt,0.4671890303623898
169,100,,3,log2,0.4688214169115246
170,100,,3,,0.4743715311785831
171,100,,5,sqrt,0.46686255305256286
172,100,,5,log2,0.47143323539014037
173,100,,5,,0.5011426705843944
174,100,,10,sqrt,0.4720861900097943
175,100,,10,log2,0.47175971269996736
176,100,,10,,0.5066927848514529
177,100,,50,sqrt,0.47143323539014037
178,100,,50,log2,0.47078028077048645
179,100,,50,,0.47175971269996736
180,150,10.0,2,sqrt,0.47143323539014037
181,150,10.0,2,log2,0.4701273261508325
182,150,10.0,2,,0.47600391772771794
183,150,10.0,3,sqrt,0.4730656219392752
184,150,10.0,3,log2,0.47078028077048645
185,150,10.0,3,,0.5027750571335292
186,150,10.0,5,sqrt,0.4694743715311786
187,150,10.0,5,log2,0.47045380346065946
188,150,10.0,5,,0.5031015344433561
189,150,10.0,10,sqrt,0.4691478942213516
190,150,10.0,10,log2,0.47175971269996736
191,150,10.0,10,,0.5024485798237023
192,150,10.0,50,sqrt,0.4701273261508325
193,150,10.0,50,log2,0.47078028077048645
194,150,10.0,50,,0.47273914462944827
195,150,15.0,2,sqrt,0.46980084884100554
196,150,15.0,2,log2,0.4671890303623898
197,150,15.0,2,,0.47992164544564153
198,150,15.0,3,sqrt,0.4701273261508325
199,150,15.0,3,log2,0.4730656219392752
200,150,15.0,3,,0.47078028077048645
201,150,15.0,5,sqrt,0.46980084884100554
202,150,15.0,5,log2,0.47110675808031344
203,150,15.0,5,,0.5017956252040483
204,150,15.0,10,sqrt,0.4701273261508325
205,150,15.0,10,log2,0.47110675808031344
206,150,15.0,10,,0.5024485798237023
207,150,15.0,50,sqrt,0.4691478942213516
208,150,15.0,50,log2,0.47045380346065946
209,150,15.0,50,,0.47175971269996736
210,150,20.0,2,sqrt,0.4688214169115246
211,150,20.0,2,log2,0.4671890303623898
212,150,20.0,2,,0.4684949396016977
213,150,20.0,3,sqrt,0.46784198498204377
214,150,20.0,3,log2,0.4701273261508325
215,150,20.0,3,,0.4730656219392752
216,150,20.0,5,sqrt,0.4694743715311786
217,150,20.0,5,log2,0.4724126673196213
218,150,20.0,5,,0.49983676134508653
219,150,20.0,10,sqrt,0.47045380346065946
220,150,20.0,10,log2,0.4688214169115246
221,150,20.0,10,,0.5004897159647405
222,150,20.0,50,sqrt,0.47175971269996736
223,150,20.0,50,log2,0.4724126673196213
224,150,20.0,50,,0.47078028077048645
225,150,,2,sqrt,0.4694743715311786
226,150,,2,log2,0.4720861900097943
227,150,,2,,0.49853085210577863
228,150,,3,sqrt,0.4681684622918707
229,150,,3,log2,0.4691478942213516
230,150,,3,,0.4982043747959517
231,150,,5,sqrt,0.4675155076722168
232,150,,5,log2,0.4730656219392752
233,150,,5,,0.49983676134508653
234,150,,10,sqrt,0.4684949396016977
235,150,,10,log2,0.47078028077048645
236,150,,10,,0.5037544890630101
237,150,,50,sqrt,0.4733920992491022
238,150,,50,log2,0.47143323539014037
239,150,,50,,0.47110675808031344
240,200,10.0,2,sqrt,0.46980084884100554
241,200,10.0,2,log2,0.46980084884100554
242,200,10.0,2,,0.4737185765589291
243,200,10.0,3,sqrt,0.4691478942213516
244,200,10.0,3,log2,0.4720861900097943
245,200,10.0,3,,0.5011426705843944
246,200,10.0,5,sqrt,0.4671890303623898
247,200,10.0,5,log2,0.47045380346065946
248,200,10.0,5,,0.5040809663728371
249,200,10.0,10,sqrt,0.47045380346065946
250,200,10.0,10,log2,0.4730656219392752
251,200,10.0,10,,0.504733920992491
252,200,10.0,50,sqrt,0.4740450538687561
253,200,10.0,50,log2,0.47273914462944827
254,200,10.0,50,,0.4724126673196213
255,200,15.0,2,sqrt,0.4675155076722168
256,200,15.0,2,log2,0.4694743715311786
257,200,15.0,2,,0.4724126673196213
258,200,15.0,3,sqrt,0.47045380346065946
259,200,15.0,3,log2,0.4701273261508325
260,200,15.0,3,,0.4782892588965067
261,200,15.0,5,sqrt,0.46784198498204377
262,200,15.0,5,log2,0.4684949396016977
263,200,15.0,5,,0.5027750571335292
264,200,15.0,10,sqrt,0.4720861900097943
265,200,15.0,10,log2,0.4730656219392752
266,200,15.0,10,,0.5037544890630101
267,200,15.0,50,sqrt,0.4720861900097943
268,200,15.0,50,log2,0.4720861900097943
269,200,15.0,50,,0.4724126673196213
270,200,20.0,2,sqrt,0.4688214169115246
271,200,20.0,2,log2,0.4694743715311786
272,200,20.0,2,,0.49134835128958537
273,200,20.0,3,sqrt,0.4688214169115246
274,200,20.0,3,log2,0.4724126673196213
275,200,20.0,3,,0.5014691478942214
276,200,20.0,5,sqrt,0.47110675808031344
277,200,20.0,5,log2,0.46784198498204377
278,200,20.0,5,,0.5017956252040483
279,200,20.0,10,sqrt,0.47110675808031344
280,200,20.0,10,log2,0.4701273261508325
281,200,20.0,10,,0.5008161932745674
282,200,20.0,50,sqrt,0.4720861900097943
283,200,20.0,50,log2,0.47110675808031344
284,200,20.0,50,,0.4724126673196213
285,200,,2,sqrt,0.4694743715311786
286,200,,2,log2,0.46980084884100554
287,200,,2,,0.49853085210577863
288,200,,3,sqrt,0.47045380346065946
289,200,,3,log2,0.4691478942213516
290,200,,3,,0.49983676134508653
291,200,,5,sqrt,0.47110675808031344
292,200,,5,log2,0.4675155076722168
293,200,,5,,0.5001632386549135
294,200,,10,sqrt,0.4701273261508325
295,200,,10,log2,0.47175971269996736
296,200,,10,,0.49918380672543256
297,200,,50,sqrt,0.4724126673196213
298,200,,50,log2,0.4724126673196213
299,200,,50,,0.4724126673196213
