,n_estimators,max_depth,min_samples_split,max_features,accuracy
144,150,20.0,5,sqrt,0.49400369003690037
145,150,20.0,5,log2,0.49308118081180813
146,150,20.0,10,sqrt,0.49677121771217714
147,150,20.0,10,log2,0.492619926199262
148,150,20.0,50,sqrt,0.4820110701107011
149,150,20.0,50,log2,0.488929889298893
150,150,,2,sqrt,0.488929889298893
151,150,,2,log2,0.4949261992619926
152,150,,3,sqrt,0.49677121771217714
153,150,,3,log2,0.496309963099631
154,150,,5,sqrt,0.49723247232472323
155,150,,5,log2,0.496309963099631
156,150,,10,sqrt,0.4893911439114391
157,150,,10,log2,0.4981549815498155
158,150,,50,sqrt,0.48385608856088563
159,150,,50,log2,0.5046125461254612
160,200,10.0,2,sqrt,0.5009225092250923
161,200,10.0,2,log2,0.5009225092250923
162,200,10.0,3,sqrt,0.4843173431734317
163,200,10.0,3,log2,0.496309963099631
164,200,10.0,5,sqrt,0.48985239852398527
165,200,10.0,5,log2,0.5
166,200,10.0,10,sqrt,0.4857011070110701
167,200,10.0,10,log2,0.49308118081180813
168,200,10.0,50,sqrt,0.49723247232472323
169,200,10.0,50,log2,0.49953874538745385
170,200,15.0,2,sqrt,0.4949261992619926
171,200,15.0,2,log2,0.49538745387453875
172,200,15.0,3,sqrt,0.49953874538745385
173,200,15.0,3,log2,0.4912361623616236
174,200,15.0,5,sqrt,0.4921586715867159
175,200,15.0,5,log2,0.48800738007380073
176,200,15.0,10,sqrt,0.4884686346863469
177,200,15.0,10,log2,0.4806273062730627
178,200,15.0,50,sqrt,0.49538745387453875
179,200,15.0,50,log2,0.4833948339483395
180,200,20.0,2,sqrt,0.5055350553505535
181,200,20.0,2,log2,0.49677121771217714
182,200,20.0,3,sqrt,0.496309963099631
183,200,20.0,3,log2,0.4912361623616236
184,200,20.0,5,sqrt,0.5004612546125461
185,200,20.0,5,log2,0.4912361623616236
186,200,20.0,10,sqrt,0.4801660516605166
187,200,20.0,10,log2,0.4986162361623616
188,200,20.0,50,sqrt,0.4944649446494465
189,200,20.0,50,log2,0.4893911439114391
190,200,,2,sqrt,0.4935424354243542
191,200,,2,log2,0.49400369003690037
192,200,,3,sqrt,0.4976937269372694
193,200,,3,log2,0.4944649446494465
194,200,,5,sqrt,0.4976937269372694
195,200,,5,log2,0.4870848708487085
196,200,,10,sqrt,0.49584870848708484
197,200,,10,log2,0.4912361623616236
198,200,,50,sqrt,0.4944649446494465
199,200,,50,log2,0.4755535055350554
