,n_estimators,max_depth,min_samples_split,max_features,accuracy
52,50,15.0,3,sqrt,0.4987745098039216
53,50,15.0,3,log2,0.5098039215686274
54,50,15.0,5,sqrt,0.5220588235294118
55,50,15.0,5,log2,0.5306372549019608
56,50,15.0,10,sqrt,0.5122549019607843
57,50,15.0,10,log2,0.5024509803921569
58,50,15.0,50,sqrt,0.4877450980392157
59,50,15.0,50,log2,0.4950980392156863
60,50,20.0,2,sqrt,0.4877450980392157
61,50,20.0,2,log2,0.5012254901960784
62,50,20.0,3,sqrt,0.4950980392156863
63,50,20.0,3,log2,0.5159313725490197
64,50,20.0,5,sqrt,0.5220588235294118
65,50,20.0,5,log2,0.5171568627450981
66,50,20.0,10,sqrt,0.5073529411764706
67,50,20.0,10,log2,0.5012254901960784
68,50,20.0,50,sqrt,0.4889705882352941
69,50,20.0,50,log2,0.5049019607843137
70,50,,2,sqrt,0.5049019607843137
71,50,,2,log2,0.5159313725490197
72,50,,3,sqrt,0.5159313725490197
73,50,,3,log2,0.5098039215686274
74,50,,5,sqrt,0.5245098039215687
75,50,,5,log2,0.5073529411764706
76,50,,10,sqrt,0.4963235294117647
77,50,,10,log2,0.5281862745098039
78,50,,50,sqrt,0.5
79,50,,50,log2,0.5110294117647058
80,100,10.0,2,sqrt,0.5073529411764706
81,100,10.0,2,log2,0.508578431372549
82,100,10.0,3,sqrt,0.508578431372549
83,100,10.0,3,log2,0.5134803921568627
84,100,10.0,5,sqrt,0.508578431372549
85,100,10.0,5,log2,0.5134803921568627
86,100,10.0,10,sqrt,0.5073529411764706
87,100,10.0,10,log2,0.5196078431372549
88,100,10.0,50,sqrt,0.4840686274509804
89,100,10.0,50,log2,0.4950980392156863
90,100,15.0,2,sqrt,0.4963235294117647
91,100,15.0,2,log2,0.5061274509803921
92,100,15.0,3,sqrt,0.5024509803921569
93,100,15.0,3,log2,0.5232843137254902
94,100,15.0,5,sqrt,0.5024509803921569
95,100,15.0,5,log2,0.5134803921568627
96,100,15.0,10,sqrt,0.5110294117647058
97,100,15.0,10,log2,0.5196078431372549
98,100,15.0,50,sqrt,0.508578431372549
99,100,15.0,50,log2,0.48161764705882354
100,100,20.0,2,sqrt,0.5110294117647058
101,100,20.0,2,log2,0.5196078431372549
102,100,20.0,3,sqrt,0.5122549019607843
103,100,20.0,3,log2,0.49387254901960786
104,100,20.0,5,sqrt,0.5098039215686274
105,100,20.0,5,log2,0.5208333333333334
106,100,20.0,10,sqrt,0.5171568627450981
107,100,20.0,10,log2,0.5183823529411765
108,100,20.0,50,sqrt,0.49387254901960786
109,100,20.0,50,log2,0.4889705882352941
110,100,,2,sqrt,0.5159313725490197
111,100,,2,log2,0.5208333333333334
112,100,,3,sqrt,0.5073529411764706
113,100,,3,log2,0.4852941176470588
114,100,,5,sqrt,0.5232843137254902
115,100,,5,log2,0.5061274509803921
116,100,,10,sqrt,0.4987745098039216
117,100,,10,log2,0.5159313725490197
118,100,,50,sqrt,0.5
119,100,,50,log2,0.5061274509803921
120,150,10.0,2,sqrt,0.5245098039215687
121,150,10.0,2,log2,0.5196078431372549
122,150,10.0,3,sqrt,0.5159313725490197
123,150,10.0,3,log2,0.5183823529411765
124,150,10.0,5,sqrt,0.5024509803921569
125,150,10.0,5,log2,0.5012254901960784
126,150,10.0,10,sqrt,0.5134803921568627
127,150,10.0,10,log2,0.5049019607843137
128,150,10.0,50,sqrt,0.48651960784313725
129,150,10.0,50,log2,0.5073529411764706
130,150,15.0,2,sqrt,0.5134803921568627
131,150,15.0,2,log2,0.5294117647058824
132,150,15.0,3,sqrt,0.5232843137254902
133,150,15.0,3,log2,0.5024509803921569
134,150,15.0,5,sqrt,0.5208333333333334
135,150,15.0,5,log2,0.5147058823529411
136,150,15.0,10,sqrt,0.5073529411764706
137,150,15.0,10,log2,0.5257352941176471
138,150,15.0,50,sqrt,0.5073529411764706
139,150,15.0,50,log2,0.5036764705882353
140,150,20.0,2,sqrt,0.5024509803921569
141,150,20.0,2,log2,0.5012254901960784
142,150,20.0,3,sqrt,0.5024509803921569
143,150,20.0,3,log2,0.5024509803921569
144,150,20.0,5,sqrt,0.5220588235294118
145,150,20.0,5,log2,0.5073529411764706
146,150,20.0,10,sqrt,0.5147058823529411
147,150,20.0,10,log2,0.5024509803921569
148,150,20.0,50,sqrt,0.49019607843137253
149,150,20.0,50,log2,0.5098039215686274
150,150,,2,sqrt,0.4987745098039216
151,150,,2,log2,0.4950980392156863
152,150,,3,sqrt,0.5171568627450981
153,150,,3,log2,0.5098039215686274
154,150,,5,sqrt,0.5036764705882353
155,150,,5,log2,0.5159313725490197
156,150,,10,sqrt,0.5049019607843137
157,150,,10,log2,0.5098039215686274
158,150,,50,sqrt,0.5024509803921569
159,150,,50,log2,0.5
160,200,10.0,2,sqrt,0.5036764705882353
161,200,10.0,2,log2,0.49754901960784315
162,200,10.0,3,sqrt,0.5122549019607843
163,200,10.0,3,log2,0.5036764705882353
164,200,10.0,5,sqrt,0.5134803921568627
165,200,10.0,5,log2,0.5098039215686274
166,200,10.0,10,sqrt,0.5073529411764706
167,200,10.0,10,log2,0.48651960784313725
168,200,10.0,50,sqrt,0.49142156862745096
169,200,10.0,50,log2,0.5036764705882353
170,200,15.0,2,sqrt,0.49387254901960786
171,200,15.0,2,log2,0.49754901960784315
172,200,15.0,3,sqrt,0.49754901960784315
173,200,15.0,3,log2,0.5134803921568627
174,200,15.0,5,sqrt,0.5061274509803921
175,200,15.0,5,log2,0.5073529411764706
176,200,15.0,10,sqrt,0.5073529411764706
177,200,15.0,10,log2,0.5012254901960784
178,200,15.0,50,sqrt,0.4987745098039216
179,200,15.0,50,log2,0.4889705882352941
180,200,20.0,2,sqrt,0.5049019607843137
181,200,20.0,2,log2,0.508578431372549
182,200,20.0,3,sqrt,0.5171568627450981
183,200,20.0,3,log2,0.508578431372549
184,200,20.0,5,sqrt,0.4987745098039216
185,200,20.0,5,log2,0.5
186,200,20.0,10,sqrt,0.508578431372549
187,200,20.0,10,log2,0.5
188,200,20.0,50,sqrt,0.5036764705882353
189,200,20.0,50,log2,0.5
190,200,,2,sqrt,0.5122549019607843
191,200,,2,log2,0.5
192,200,,3,sqrt,0.5134803921568627
193,200,,3,log2,0.5269607843137255
194,200,,5,sqrt,0.508578431372549
195,200,,5,log2,0.5049019607843137
196,200,,10,sqrt,0.5012254901960784
197,200,,10,log2,0.5061274509803921
198,200,,50,sqrt,0.5073529411764706
199,200,,50,log2,0.5
