,n_estimators,max_depth,min_samples_split,max_features,accuracy
131,100,10.0,10,,0.5051124744376279
132,100,10.0,50,sqrt,0.5
133,100,10.0,50,log2,0.5153374233128835
134,100,10.0,50,,0.523517382413088
135,100,15.0,2,sqrt,0.5010224948875256
136,100,15.0,2,log2,0.5122699386503068
137,100,15.0,2,,0.5194274028629857
138,100,15.0,3,sqrt,0.5347648261758691
139,100,15.0,3,log2,0.5030674846625767
140,100,15.0,3,,0.5143149284253579
141,100,15.0,5,sqrt,0.5224948875255624
142,100,15.0,5,log2,0.5
143,100,15.0,5,,0.5286298568507157
144,100,15.0,10,sqrt,0.49897750511247446
145,100,15.0,10,log2,0.523517382413088
146,100,15.0,10,,0.5173824130879345
147,100,15.0,50,sqrt,0.5081799591002045
148,100,15.0,50,log2,0.5204498977505112
149,100,15.0,50,,0.5122699386503068
150,100,20.0,2,sqrt,0.516359918200409
151,100,20.0,2,log2,0.5132924335378323
152,100,20.0,2,,0.516359918200409
153,100,20.0,3,sqrt,0.49897750511247446
154,100,20.0,3,log2,0.5020449897750511
155,100,20.0,3,,0.5357873210633947
156,100,20.0,5,sqrt,0.5173824130879345
157,100,20.0,5,log2,0.5051124744376279
158,100,20.0,5,,0.5214723926380368
159,100,20.0,10,sqrt,0.5030674846625767
160,100,20.0,10,log2,0.5061349693251533
161,100,20.0,10,,0.5224948875255624
162,100,20.0,50,sqrt,0.48057259713701433
163,100,20.0,50,log2,0.5194274028629857
164,100,20.0,50,,0.5102249488752556
165,100,,2,sqrt,0.49795501022494887
166,100,,2,log2,0.5102249488752556
167,100,,2,,0.5153374233128835
168,100,,3,sqrt,0.48568507157464214
169,100,,3,log2,0.5265848670756647
170,100,,3,,0.5255623721881391
171,100,,5,sqrt,0.5132924335378323
172,100,,5,log2,0.5061349693251533
173,100,,5,,0.4948875255623722
174,100,,10,sqrt,0.5214723926380368
175,100,,10,log2,0.5153374233128835
176,100,,10,,0.5071574642126789
177,100,,50,sqrt,0.5214723926380368
178,100,,50,log2,0.5112474437627812
179,100,,50,,0.5102249488752556
180,150,10.0,2,sqrt,0.5276073619631901
181,150,10.0,2,log2,0.5214723926380368
182,150,10.0,2,,0.5214723926380368
183,150,10.0,3,sqrt,0.5040899795501023
184,150,10.0,3,log2,0.5184049079754601
185,150,10.0,3,,0.5102249488752556
186,150,10.0,5,sqrt,0.5255623721881391
187,150,10.0,5,log2,0.5122699386503068
188,150,10.0,5,,0.5265848670756647
189,150,10.0,10,sqrt,0.5286298568507157
190,150,10.0,10,log2,0.4918200408997955
191,150,10.0,10,,0.5143149284253579
192,150,10.0,50,sqrt,0.5184049079754601
193,150,10.0,50,log2,0.5051124744376279
194,150,10.0,50,,0.5255623721881391
195,150,15.0,2,sqrt,0.5102249488752556
196,150,15.0,2,log2,0.5051124744376279
197,150,15.0,2,,0.5061349693251533
198,150,15.0,3,sqrt,0.5061349693251533
199,150,15.0,3,log2,0.5194274028629857
200,150,15.0,3,,0.5071574642126789
201,150,15.0,5,sqrt,0.5368098159509203
202,150,15.0,5,log2,0.5122699386503068
203,150,15.0,5,,0.5153374233128835
204,150,15.0,10,sqrt,0.5316973415132924
205,150,15.0,10,log2,0.5388548057259713
206,150,15.0,10,,0.523517382413088
207,150,15.0,50,sqrt,0.516359918200409
208,150,15.0,50,log2,0.5204498977505112
209,150,15.0,50,,0.5153374233128835
210,150,20.0,2,sqrt,0.5112474437627812
211,150,20.0,2,log2,0.5102249488752556
212,150,20.0,2,,0.50920245398773
213,150,20.0,3,sqrt,0.5122699386503068
214,150,20.0,3,log2,0.5081799591002045
215,150,20.0,3,,0.5122699386503068
216,150,20.0,5,sqrt,0.5204498977505112
217,150,20.0,5,log2,0.532719836400818
218,150,20.0,5,,0.5255623721881391
219,150,20.0,10,sqrt,0.50920245398773
220,150,20.0,10,log2,0.516359918200409
221,150,20.0,10,,0.5194274028629857
222,150,20.0,50,sqrt,0.5255623721881391
223,150,20.0,50,log2,0.523517382413088
224,150,20.0,50,,0.5112474437627812
225,150,,2,sqrt,0.5265848670756647
226,150,,2,log2,0.5081799591002045
227,150,,2,,0.5122699386503068
228,150,,3,sqrt,0.5081799591002045
229,150,,3,log2,0.5153374233128835
230,150,,3,,0.5051124744376279
231,150,,5,sqrt,0.5040899795501023
232,150,,5,log2,0.5071574642126789
233,150,,5,,0.5071574642126789
234,150,,10,sqrt,0.5081799591002045
235,150,,10,log2,0.5081799591002045
236,150,,10,,0.5051124744376279
237,150,,50,sqrt,0.5010224948875256
238,150,,50,log2,0.5081799591002045
239,150,,50,,0.5112474437627812
240,200,10.0,2,sqrt,0.5214723926380368
241,200,10.0,2,log2,0.516359918200409
242,200,10.0,2,,0.5030674846625767
243,200,10.0,3,sqrt,0.5071574642126789
244,200,10.0,3,log2,0.5204498977505112
245,200,10.0,3,,0.5153374233128835
246,200,10.0,5,sqrt,0.5153374233128835
247,200,10.0,5,log2,0.5081799591002045
248,200,10.0,5,,0.5132924335378323
249,200,10.0,10,sqrt,0.5184049079754601
250,200,10.0,10,log2,0.5286298568507157
251,200,10.0,10,,0.5337423312883436
252,200,10.0,50,sqrt,0.5245398773006135
253,200,10.0,50,log2,0.5143149284253579
254,200,10.0,50,,0.5112474437627812
255,200,15.0,2,sqrt,0.5122699386503068
256,200,15.0,2,log2,0.5102249488752556
257,200,15.0,2,,0.5224948875255624
258,200,15.0,3,sqrt,0.5010224948875256
259,200,15.0,3,log2,0.5102249488752556
260,200,15.0,3,,0.5194274028629857
261,200,15.0,5,sqrt,0.50920245398773
262,200,15.0,5,log2,0.5276073619631901
263,200,15.0,5,,0.50920245398773
264,200,15.0,10,sqrt,0.5347648261758691
265,200,15.0,10,log2,0.50920245398773
266,200,15.0,10,,0.5
267,200,15.0,50,sqrt,0.49693251533742333
268,200,15.0,50,log2,0.4897750511247444
269,200,15.0,50,,0.516359918200409
270,200,20.0,2,sqrt,0.516359918200409
271,200,20.0,2,log2,0.5112474437627812
272,200,20.0,2,,0.5204498977505112
273,200,20.0,3,sqrt,0.5122699386503068
