,n_estimators,max_depth,min_samples_split,max_features,accuracy
0,25,10.0,2,sqrt,0.5061349693251533
1,25,10.0,2,log2,0.49079754601226994
2,25,10.0,2,,0.5276073619631901
3,25,10.0,3,sqrt,0.495398773006135
4,25,10.0,3,log2,0.47392638036809814
5,25,10.0,3,,0.48773006134969327
6,25,10.0,5,sqrt,0.5061349693251533
7,25,10.0,5,log2,0.50920245398773
8,25,10.0,5,,0.5015337423312883
9,25,10.0,10,sqrt,0.49079754601226994
10,25,10.0,10,log2,0.5306748466257669
11,25,10.0,10,,0.5
12,25,10.0,50,sqrt,0.4831288343558282
13,25,10.0,50,log2,0.49693251533742333
14,25,10.0,50,,0.495398773006135
15,25,15.0,2,sqrt,0.4785276073619632
16,25,15.0,2,log2,0.4815950920245399
17,25,15.0,2,,0.5429447852760736
18,25,15.0,3,sqrt,0.50920245398773
19,25,15.0,3,log2,0.5306748466257669
20,25,15.0,3,,0.5184049079754601
21,25,15.0,5,sqrt,0.5015337423312883
22,25,15.0,5,log2,0.495398773006135
23,25,15.0,5,,0.5
24,25,15.0,10,sqrt,0.5030674846625767
25,25,15.0,10,log2,0.5015337423312883
26,25,15.0,10,,0.5138036809815951
27,25,15.0,50,sqrt,0.49846625766871167
28,25,15.0,50,log2,0.48466257668711654
29,25,15.0,50,,0.5184049079754601
30,25,20.0,2,sqrt,0.5
31,25,20.0,2,log2,0.49079754601226994
32,25,20.0,2,,0.5076687116564417
33,25,20.0,3,sqrt,0.5122699386503068
34,25,20.0,3,log2,0.504601226993865
35,25,20.0,3,,0.5322085889570553
36,25,20.0,5,sqrt,0.5276073619631901
37,25,20.0,5,log2,0.5214723926380368
38,25,20.0,5,,0.4831288343558282
39,25,20.0,10,sqrt,0.5184049079754601
40,25,20.0,10,log2,0.4723926380368098
41,25,20.0,10,,0.504601226993865
42,25,20.0,50,sqrt,0.47392638036809814
43,25,20.0,50,log2,0.4938650306748466
44,25,20.0,50,,0.5
45,25,,2,sqrt,0.5138036809815951
46,25,,2,log2,0.49846625766871167
47,25,,2,,0.5352760736196319
48,25,,3,sqrt,0.504601226993865
49,25,,3,log2,0.5122699386503068
50,25,,3,,0.5122699386503068
51,25,,5,sqrt,0.5122699386503068
52,25,,5,log2,0.5168711656441718
53,25,,5,,0.50920245398773
54,25,,10,sqrt,0.504601226993865
55,25,,10,log2,0.49693251533742333
56,25,,10,,0.5214723926380368
57,25,,50,sqrt,0.5230061349693251
58,25,,50,log2,0.48466257668711654
59,25,,50,,0.5122699386503068
60,50,10.0,2,sqrt,0.50920245398773
61,50,10.0,2,log2,0.48619631901840493
62,50,10.0,2,,0.49846625766871167
63,50,10.0,3,sqrt,0.49233128834355827
64,50,10.0,3,log2,0.4785276073619632
65,50,10.0,3,,0.5291411042944786
66,50,10.0,5,sqrt,0.48466257668711654
67,50,10.0,5,log2,0.48466257668711654
68,50,10.0,5,,0.5168711656441718
69,50,10.0,10,sqrt,0.4708588957055215
