,n_estimators,max_depth,min_samples_split,max_features,accuracy
0,25,10.0,2,sqrt,0.5061274509803921
1,25,10.0,2,log2,0.49142156862745096
2,25,10.0,2,,0.49019607843137253
3,25,10.0,3,sqrt,0.5036764705882353
4,25,10.0,3,log2,0.5196078431372549
5,25,10.0,3,,0.4877450980392157
6,25,10.0,5,sqrt,0.4987745098039216
7,25,10.0,5,log2,0.5024509803921569
8,25,10.0,5,,0.5036764705882353
9,25,10.0,10,sqrt,0.5061274509803921
10,25,10.0,10,log2,0.5257352941176471
11,25,10.0,10,,0.5061274509803921
12,25,10.0,50,sqrt,0.49387254901960786
13,25,10.0,50,log2,0.49264705882352944
14,25,10.0,50,,0.5012254901960784
15,25,15.0,2,sqrt,0.4987745098039216
16,25,15.0,2,log2,0.508578431372549
17,25,15.0,2,,0.49387254901960786
18,25,15.0,3,sqrt,0.5049019607843137
19,25,15.0,3,log2,0.508578431372549
20,25,15.0,3,,0.5061274509803921
21,25,15.0,5,sqrt,0.5122549019607843
22,25,15.0,5,log2,0.49264705882352944
23,25,15.0,5,,0.5122549019607843
24,25,15.0,10,sqrt,0.4889705882352941
25,25,15.0,10,log2,0.5073529411764706
26,25,15.0,10,,0.5
27,25,15.0,50,sqrt,0.5012254901960784
28,25,15.0,50,log2,0.5134803921568627
29,25,15.0,50,,0.4950980392156863
30,25,20.0,2,sqrt,0.508578431372549
31,25,20.0,2,log2,0.5049019607843137
32,25,20.0,2,,0.5245098039215687
33,25,20.0,3,sqrt,0.5171568627450981
34,25,20.0,3,log2,0.5012254901960784
35,25,20.0,3,,0.5073529411764706
36,25,20.0,5,sqrt,0.508578431372549
37,25,20.0,5,log2,0.5036764705882353
38,25,20.0,5,,0.4693627450980392
39,25,20.0,10,sqrt,0.5134803921568627
40,25,20.0,10,log2,0.4791666666666667
41,25,20.0,10,,0.49387254901960786
42,25,20.0,50,sqrt,0.49264705882352944
43,25,20.0,50,log2,0.5036764705882353
44,25,20.0,50,,0.49754901960784315
45,25,,2,sqrt,0.5147058823529411
46,25,,2,log2,0.4963235294117647
47,25,,2,,0.4987745098039216
48,25,,3,sqrt,0.5122549019607843
49,25,,3,log2,0.5061274509803921
50,25,,3,,0.5098039215686274
51,25,,5,sqrt,0.5294117647058824
52,25,,5,log2,0.5281862745098039
53,25,,5,,0.5171568627450981
54,25,,10,sqrt,0.5196078431372549
55,25,,10,log2,0.5073529411764706
56,25,,10,,0.4950980392156863
57,25,,50,sqrt,0.4963235294117647
58,25,,50,log2,0.49142156862745096
59,25,,50,,0.5159313725490197
60,50,10.0,2,sqrt,0.4889705882352941
61,50,10.0,2,log2,0.5049019607843137
62,50,10.0,2,,0.5049019607843137
63,50,10.0,3,sqrt,0.5171568627450981
64,50,10.0,3,log2,0.5061274509803921
65,50,10.0,3,,0.5232843137254902
66,50,10.0,5,sqrt,0.5232843137254902
67,50,10.0,5,log2,0.5024509803921569
68,50,10.0,5,,0.5183823529411765
69,50,10.0,10,sqrt,0.4987745098039216
70,50,10.0,10,log2,0.5147058823529411
71,50,10.0,10,,0.48651960784313725
72,50,10.0,50,sqrt,0.5024509803921569
73,50,10.0,50,log2,0.4987745098039216
74,50,10.0,50,,0.5012254901960784
75,50,15.0,2,sqrt,0.4877450980392157
76,50,15.0,2,log2,0.5012254901960784
77,50,15.0,2,,0.5122549019607843
78,50,15.0,3,sqrt,0.49754901960784315
79,50,15.0,3,log2,0.5134803921568627
80,50,15.0,3,,0.4889705882352941
81,50,15.0,5,sqrt,0.4889705882352941
82,50,15.0,5,log2,0.49387254901960786
83,50,15.0,5,,0.5012254901960784
84,50,15.0,10,sqrt,0.4987745098039216
85,50,15.0,10,log2,0.5269607843137255
86,50,15.0,10,,0.4963235294117647
87,50,15.0,50,sqrt,0.5036764705882353
88,50,15.0,50,log2,0.49387254901960786
89,50,15.0,50,,0.49387254901960786
90,50,20.0,2,sqrt,0.4987745098039216
91,50,20.0,2,log2,0.5036764705882353
92,50,20.0,2,,0.49754901960784315
93,50,20.0,3,sqrt,0.49142156862745096
94,50,20.0,3,log2,0.5110294117647058
95,50,20.0,3,,0.508578431372549
96,50,20.0,5,sqrt,0.5208333333333334
97,50,20.0,5,log2,0.5049019607843137
98,50,20.0,5,,0.49264705882352944
99,50,20.0,10,sqrt,0.5061274509803921
100,50,20.0,10,log2,0.5024509803921569
101,50,20.0,10,,0.5110294117647058
102,50,20.0,50,sqrt,0.4803921568627451
103,50,20.0,50,log2,0.48651960784313725
104,50,20.0,50,,0.49019607843137253
105,50,,2,sqrt,0.5036764705882353
106,50,,2,log2,0.5049019607843137
107,50,,2,,0.5
108,50,,3,sqrt,0.5196078431372549
109,50,,3,log2,0.5281862745098039
110,50,,3,,0.48651960784313725
111,50,,5,sqrt,0.4987745098039216
112,50,,5,log2,0.5049019607843137
113,50,,5,,0.5061274509803921
114,50,,10,sqrt,0.5012254901960784
115,50,,10,log2,0.4889705882352941
116,50,,10,,0.4963235294117647
117,50,,50,sqrt,0.4889705882352941
118,50,,50,log2,0.4791666666666667
119,50,,50,,0.5024509803921569
120,100,10.0,2,sqrt,0.5036764705882353
121,100,10.0,2,log2,0.5294117647058824
122,100,10.0,2,,0.4963235294117647
123,100,10.0,3,sqrt,0.49387254901960786
124,100,10.0,3,log2,0.5036764705882353
125,100,10.0,3,,0.5061274509803921
126,100,10.0,5,sqrt,0.5220588235294118
127,100,10.0,5,log2,0.5012254901960784
128,100,10.0,5,,0.5147058823529411
129,100,10.0,10,sqrt,0.5049019607843137
130,100,10.0,10,log2,0.5024509803921569
131,100,10.0,10,,0.5036764705882353
132,100,10.0,50,sqrt,0.5134803921568627
133,100,10.0,50,log2,0.4950980392156863
134,100,10.0,50,,0.5171568627450981
135,100,15.0,2,sqrt,0.508578431372549
136,100,15.0,2,log2,0.5073529411764706
137,100,15.0,2,,0.4852941176470588
138,100,15.0,3,sqrt,0.5171568627450981
139,100,15.0,3,log2,0.49387254901960786
140,100,15.0,3,,0.5110294117647058
141,100,15.0,5,sqrt,0.5183823529411765
142,100,15.0,5,log2,0.5183823529411765
143,100,15.0,5,,0.49387254901960786
144,100,15.0,10,sqrt,0.508578431372549
145,100,15.0,10,log2,0.4950980392156863
146,100,15.0,10,,0.4889705882352941
147,100,15.0,50,sqrt,0.5110294117647058
148,100,15.0,50,log2,0.5183823529411765
149,100,15.0,50,,0.49754901960784315
150,100,20.0,2,sqrt,0.5012254901960784
151,100,20.0,2,log2,0.4987745098039216
152,100,20.0,2,,0.5098039215686274
153,100,20.0,3,sqrt,0.5269607843137255
154,100,20.0,3,log2,0.5012254901960784
155,100,20.0,3,,0.5036764705882353
156,100,20.0,5,sqrt,0.5049019607843137
157,100,20.0,5,log2,0.5122549019607843
158,100,20.0,5,,0.5049019607843137
159,100,20.0,10,sqrt,0.4963235294117647
160,100,20.0,10,log2,0.5098039215686274
161,100,20.0,10,,0.5147058823529411
162,100,20.0,50,sqrt,0.5036764705882353
163,100,20.0,50,log2,0.49264705882352944
164,100,20.0,50,,0.5036764705882353
165,100,,2,sqrt,0.5036764705882353
166,100,,2,log2,0.5073529411764706
167,100,,2,,0.49754901960784315
168,100,,3,sqrt,0.4877450980392157
169,100,,3,log2,0.5049019607843137
170,100,,3,,0.4852941176470588
171,100,,5,sqrt,0.5073529411764706
172,100,,5,log2,0.5147058823529411
173,100,,5,,0.5024509803921569
174,100,,10,sqrt,0.5036764705882353
175,100,,10,log2,0.5134803921568627
176,100,,10,,0.5122549019607843
177,100,,50,sqrt,0.5147058823529411
178,100,,50,log2,0.4963235294117647
179,100,,50,,0.4987745098039216
180,150,10.0,2,sqrt,0.5196078431372549
181,150,10.0,2,log2,0.4963235294117647
182,150,10.0,2,,0.508578431372549
183,150,10.0,3,sqrt,0.5
184,150,10.0,3,log2,0.5061274509803921
185,150,10.0,3,,0.4950980392156863
186,150,10.0,5,sqrt,0.5012254901960784
187,150,10.0,5,log2,0.49754901960784315
188,150,10.0,5,,0.5049019607843137
189,150,10.0,10,sqrt,0.5196078431372549
190,150,10.0,10,log2,0.508578431372549
191,150,10.0,10,,0.5036764705882353
192,150,10.0,50,sqrt,0.4877450980392157
193,150,10.0,50,log2,0.5049019607843137
194,150,10.0,50,,0.5049019607843137
195,150,15.0,2,sqrt,0.5110294117647058
