,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy,precision
125,25,15.0,0.3,4,1,0.47473200612557426,0.711038961038961
126,25,15.0,0.3,4,2,0.48085758039816234,0.711038961038961
127,25,15.0,0.3,4,3,0.4655436447166922,0.711038961038961
128,25,20.0,0.01,1,0,0.5022970903522205,0.711038961038961
129,25,20.0,0.01,1,1,0.5145482388973966,0.711038961038961
130,25,20.0,0.01,1,2,0.4992343032159265,0.711038961038961
131,25,20.0,0.01,1,3,0.4885145482388974,0.711038961038961
132,25,20.0,0.01,2,0,0.4563552833078101,0.711038961038961
133,25,20.0,0.01,2,1,0.46401225114854516,0.711038961038961
134,25,20.0,0.01,2,2,0.47320061255742724,0.711038961038961
135,25,20.0,0.01,2,3,0.4609494640122512,0.711038961038961
136,25,20.0,0.01,3,0,0.4762633996937213,0.711038961038961
137,25,20.0,0.01,3,1,0.45176110260336905,0.711038961038961
138,25,20.0,0.01,3,2,0.45176110260336905,0.711038961038961
139,25,20.0,0.01,3,3,0.4762633996937213,0.711038961038961
140,25,20.0,0.01,4,0,0.47166921898928027,0.711038961038961
141,25,20.0,0.01,4,1,0.47013782542113325,0.711038961038961
142,25,20.0,0.01,4,2,0.48545176110260335,0.711038961038961
143,25,20.0,0.01,4,3,0.4762633996937213,0.711038961038961
144,25,20.0,0.1,1,0,0.5068912710566615,0.711038961038961
145,25,20.0,0.1,1,1,0.4777947932618683,0.711038961038961
146,25,20.0,0.1,1,2,0.4885145482388974,0.711038961038961
147,25,20.0,0.1,1,3,0.47166921898928027,0.711038961038961
148,25,20.0,0.1,2,0,0.4670750382848392,0.711038961038961
149,25,20.0,0.1,2,1,0.48545176110260335,0.711038961038961
150,25,20.0,0.1,2,2,0.4793261868300153,0.711038961038961
151,25,20.0,0.1,2,3,0.4885145482388974,0.711038961038961
152,25,20.0,0.1,3,0,0.4762633996937213,0.711038961038961
153,25,20.0,0.1,3,1,0.4655436447166922,0.711038961038961
154,25,20.0,0.1,3,2,0.46248085758039814,0.711038961038961
155,25,20.0,0.1,3,3,0.45941807044410415,0.711038961038961
156,25,20.0,0.1,4,0,0.4762633996937213,0.711038961038961
157,25,20.0,0.1,4,1,0.4670750382848392,0.711038961038961
158,25,20.0,0.1,4,2,0.47166921898928027,0.711038961038961
159,25,20.0,0.1,4,3,0.48238897396630936,0.711038961038961
160,25,20.0,0.2,1,0,0.4885145482388974,0.711038961038961
161,25,20.0,0.2,1,1,0.4762633996937213,0.711038961038961
162,25,20.0,0.2,1,2,0.49770290964777947,0.711038961038961
163,25,20.0,0.2,1,3,0.48085758039816234,0.711038961038961
164,25,20.0,0.2,2,0,0.48392036753445633,0.711038961038961
165,25,20.0,0.2,2,1,0.4992343032159265,0.711038961038961
166,25,20.0,0.2,2,2,0.48238897396630936,0.711038961038961
167,25,20.0,0.2,2,3,0.47320061255742724,0.711038961038961
168,25,20.0,0.2,3,0,0.48085758039816234,0.711038961038961
169,25,20.0,0.2,3,1,0.4869831546707504,0.711038961038961
170,25,20.0,0.2,3,2,0.4762633996937213,0.711038961038961
171,25,20.0,0.2,3,3,0.47013782542113325,0.711038961038961
172,25,20.0,0.2,4,0,0.47320061255742724,0.711038961038961
173,25,20.0,0.2,4,1,0.4885145482388974,0.711038961038961
174,25,20.0,0.2,4,2,0.47166921898928027,0.711038961038961
175,25,20.0,0.2,4,3,0.4777947932618683,0.711038961038961
176,25,20.0,0.3,1,0,0.5007656967840735,0.711038961038961
177,25,20.0,0.3,1,1,0.5053598774885145,0.711038961038961
178,25,20.0,0.3,1,2,0.4885145482388974,0.711038961038961
179,25,20.0,0.3,1,3,0.4869831546707504,0.711038961038961
180,25,20.0,0.3,2,0,0.4762633996937213,0.711038961038961
181,25,20.0,0.3,2,1,0.4793261868300153,0.711038961038961
182,25,20.0,0.3,2,2,0.49617151607963245,0.711038961038961
183,25,20.0,0.3,2,3,0.48545176110260335,0.711038961038961
184,25,20.0,0.3,3,0,0.45941807044410415,0.711038961038961
185,25,20.0,0.3,3,1,0.49770290964777947,0.711038961038961
186,25,20.0,0.3,3,2,0.4548238897396631,0.711038961038961
187,25,20.0,0.3,3,3,0.4670750382848392,0.711038961038961
188,25,20.0,0.3,4,0,0.48545176110260335,0.711038961038961
189,25,20.0,0.3,4,1,0.5114854517611026,0.711038961038961
190,25,20.0,0.3,4,2,0.48238897396630936,0.711038961038961
191,25,20.0,0.3,4,3,0.47166921898928027,0.711038961038961
192,25,,0.01,1,0,0.46401225114854516,0.711038961038961
193,25,,0.01,1,1,0.47013782542113325,0.711038961038961
194,25,,0.01,1,2,0.46401225114854516,0.711038961038961
195,25,,0.01,1,3,0.4655436447166922,0.711038961038961
196,25,,0.01,2,0,0.47320061255742724,0.711038961038961
197,25,,0.01,2,1,0.47166921898928027,0.711038961038961
198,25,,0.01,2,2,0.47166921898928027,0.711038961038961
199,25,,0.01,2,3,0.47166921898928027,0.711038961038961
200,25,,0.01,3,0,0.4686064318529862,0.711038961038961
201,25,,0.01,3,1,0.4686064318529862,0.711038961038961
202,25,,0.01,3,2,0.46248085758039814,0.711038961038961
203,25,,0.01,3,3,0.46248085758039814,0.711038961038961
204,25,,0.01,4,0,0.4793261868300153,0.711038961038961
205,25,,0.01,4,1,0.4793261868300153,0.711038961038961
206,25,,0.01,4,2,0.46248085758039814,0.711038961038961
207,25,,0.01,4,3,0.46248085758039814,0.711038961038961
208,25,,0.1,1,0,0.4793261868300153,0.711038961038961
209,25,,0.1,1,1,0.4777947932618683,0.711038961038961
210,25,,0.1,1,2,0.47013782542113325,0.711038961038961
211,25,,0.1,1,3,0.48545176110260335,0.711038961038961
212,25,,0.1,2,0,0.48085758039816234,0.711038961038961
213,25,,0.1,2,1,0.4900459418070444,0.711038961038961
214,25,,0.1,2,2,0.48392036753445633,0.711038961038961
215,25,,0.1,2,3,0.48238897396630936,0.711038961038961
216,25,,0.1,3,0,0.4992343032159265,0.711038961038961
217,25,,0.1,3,1,0.49310872894333846,0.711038961038961
218,25,,0.1,3,2,0.48545176110260335,0.711038961038961
219,25,,0.1,3,3,0.47013782542113325,0.711038961038961
220,25,,0.1,4,0,0.4762633996937213,0.711038961038961
221,25,,0.1,4,1,0.4670750382848392,0.711038961038961
222,25,,0.1,4,2,0.47166921898928027,0.711038961038961
223,25,,0.1,4,3,0.4777947932618683,0.711038961038961
224,25,,0.2,1,0,0.45788667687595713,0.711038961038961
225,25,,0.2,1,1,0.48238897396630936,0.711038961038961
226,25,,0.2,1,2,0.4777947932618683,0.711038961038961
227,25,,0.2,1,3,0.45941807044410415,0.711038961038961
228,25,,0.2,2,0,0.4777947932618683,0.711038961038961
229,25,,0.2,2,1,0.47166921898928027,0.711038961038961
230,25,,0.2,2,2,0.47013782542113325,0.711038961038961
231,25,,0.2,2,3,0.47013782542113325,0.711038961038961
232,25,,0.2,3,0,0.47320061255742724,0.711038961038961
233,25,,0.2,3,1,0.47166921898928027,0.711038961038961
234,25,,0.2,3,2,0.48392036753445633,0.711038961038961
235,25,,0.2,3,3,0.4548238897396631,0.711038961038961
236,25,,0.2,4,0,0.4946401225114854,0.711038961038961
237,25,,0.2,4,1,0.45941807044410415,0.711038961038961
238,25,,0.2,4,2,0.4777947932618683,0.711038961038961
239,25,,0.2,4,3,0.4777947932618683,0.711038961038961
240,25,,0.3,1,0,0.48392036753445633,0.711038961038961
241,25,,0.3,1,1,0.48545176110260335,0.711038961038961
242,25,,0.3,1,2,0.47473200612557426,0.711038961038961
243,25,,0.3,1,3,0.49617151607963245,0.711038961038961
244,25,,0.3,2,0,0.48238897396630936,0.711038961038961
245,25,,0.3,2,1,0.48085758039816234,0.711038961038961
246,25,,0.3,2,2,0.49770290964777947,0.711038961038961
247,25,,0.3,2,3,0.48238897396630936,0.711038961038961
248,25,,0.3,3,0,0.4869831546707504,0.711038961038961
249,25,,0.3,3,1,0.47473200612557426,0.711038961038961
250,25,,0.3,3,2,0.4869831546707504,0.711038961038961
251,25,,0.3,3,3,0.47473200612557426,0.711038961038961
252,25,,0.3,4,0,0.47013782542113325,0.711038961038961
253,25,,0.3,4,1,0.48392036753445633,0.711038961038961
254,25,,0.3,4,2,0.47166921898928027,0.711038961038961
255,25,,0.3,4,3,0.5068912710566615,0.711038961038961
256,50,10.0,0.01,1,0,0.49157733537519144,0.711038961038961
257,50,10.0,0.01,1,1,0.4885145482388974,0.711038961038961
258,50,10.0,0.01,1,2,0.48545176110260335,0.711038961038961
259,50,10.0,0.01,1,3,0.4869831546707504,0.711038961038961
260,50,10.0,0.01,2,0,0.47320061255742724,0.711038961038961
261,50,10.0,0.01,2,1,0.44716692189892804,0.711038961038961
262,50,10.0,0.01,2,2,0.47473200612557426,0.711038961038961
263,50,10.0,0.01,2,3,0.47473200612557426,0.711038961038961
264,50,10.0,0.01,3,0,0.4609494640122512,0.711038961038961
265,50,10.0,0.01,3,1,0.46248085758039814,0.711038961038961
266,50,10.0,0.01,3,2,0.4548238897396631,0.711038961038961
267,50,10.0,0.01,3,3,0.45941807044410415,0.711038961038961
268,50,10.0,0.01,4,0,0.4655436447166922,0.711038961038961
269,50,10.0,0.01,4,1,0.4686064318529862,0.711038961038961
270,50,10.0,0.01,4,2,0.45788667687595713,0.711038961038961
271,50,10.0,0.01,4,3,0.46248085758039814,0.711038961038961
272,50,10.0,0.1,1,0,0.4686064318529862,0.711038961038961
273,50,10.0,0.1,1,1,0.4869831546707504,0.711038961038961
274,50,10.0,0.1,1,2,0.48085758039816234,0.711038961038961
275,50,10.0,0.1,1,3,0.4869831546707504,0.711038961038961
276,50,10.0,0.1,2,0,0.4686064318529862,0.711038961038961
277,50,10.0,0.1,2,1,0.47166921898928027,0.711038961038961
278,50,10.0,0.1,2,2,0.4777947932618683,0.711038961038961
279,50,10.0,0.1,2,3,0.4900459418070444,0.711038961038961
280,50,10.0,0.1,3,0,0.47473200612557426,0.711038961038961
281,50,10.0,0.1,3,1,0.47473200612557426,0.711038961038961
282,50,10.0,0.1,3,2,0.47166921898928027,0.711038961038961
283,50,10.0,0.1,3,3,0.4900459418070444,0.711038961038961
284,50,10.0,0.1,4,0,0.47320061255742724,0.711038961038961
285,50,10.0,0.1,4,1,0.4762633996937213,0.711038961038961
286,50,10.0,0.1,4,2,0.4563552833078101,0.711038961038961
287,50,10.0,0.1,4,3,0.47013782542113325,0.711038961038961
288,50,10.0,0.2,1,0,0.4900459418070444,0.711038961038961
289,50,10.0,0.2,1,1,0.47473200612557426,0.711038961038961
290,50,10.0,0.2,1,2,0.48085758039816234,0.711038961038961
291,50,10.0,0.2,1,3,0.47320061255742724,0.711038961038961
292,50,10.0,0.2,2,0,0.48545176110260335,0.711038961038961
293,50,10.0,0.2,2,1,0.47166921898928027,0.711038961038961
294,50,10.0,0.2,2,2,0.47473200612557426,0.711038961038961
295,50,10.0,0.2,2,3,0.4869831546707504,0.711038961038961
296,50,10.0,0.2,3,0,0.47473200612557426,0.711038961038961
297,50,10.0,0.2,3,1,0.4885145482388974,0.711038961038961
298,50,10.0,0.2,3,2,0.47473200612557426,0.711038961038961
299,50,10.0,0.2,3,3,0.47320061255742724,0.711038961038961
300,50,10.0,0.2,4,0,0.4869831546707504,0.711038961038961
301,50,10.0,0.2,4,1,0.47013782542113325,0.711038961038961
302,50,10.0,0.2,4,2,0.4655436447166922,0.711038961038961
303,50,10.0,0.2,4,3,0.47013782542113325,0.711038961038961
304,50,10.0,0.3,1,0,0.5007656967840735,0.711038961038961
305,50,10.0,0.3,1,1,0.5007656967840735,0.711038961038961
306,50,10.0,0.3,1,2,0.49770290964777947,0.711038961038961
307,50,10.0,0.3,1,3,0.4869831546707504,0.711038961038961
308,50,10.0,0.3,2,0,0.5099540581929556,0.711038961038961
309,50,10.0,0.3,2,1,0.4869831546707504,0.711038961038961
310,50,10.0,0.3,2,2,0.4655436447166922,0.711038961038961
311,50,10.0,0.3,2,3,0.4563552833078101,0.711038961038961
312,50,10.0,0.3,3,0,0.48545176110260335,0.711038961038961
313,50,10.0,0.3,3,1,0.49770290964777947,0.711038961038961
314,50,10.0,0.3,3,2,0.4946401225114854,0.711038961038961
315,50,10.0,0.3,3,3,0.4762633996937213,0.711038961038961
316,50,10.0,0.3,4,0,0.49310872894333846,0.711038961038961
317,50,10.0,0.3,4,1,0.5007656967840735,0.711038961038961
318,50,10.0,0.3,4,2,0.4655436447166922,0.711038961038961
319,50,10.0,0.3,4,3,0.4900459418070444,0.711038961038961
320,50,15.0,0.01,1,0,0.4869831546707504,0.711038961038961
321,50,15.0,0.01,1,1,0.5038284839203675,0.711038961038961
322,50,15.0,0.01,1,2,0.4900459418070444,0.711038961038961
323,50,15.0,0.01,1,3,0.47473200612557426,0.711038961038961
324,50,15.0,0.01,2,0,0.47013782542113325,0.711038961038961
325,50,15.0,0.01,2,1,0.45329249617151607,0.711038961038961
326,50,15.0,0.01,2,2,0.4762633996937213,0.711038961038961
327,50,15.0,0.01,2,3,0.46401225114854516,0.711038961038961
328,50,15.0,0.01,3,0,0.5007656967840735,0.711038961038961
329,50,15.0,0.01,3,1,0.45788667687595713,0.711038961038961
330,50,15.0,0.01,3,2,0.47013782542113325,0.711038961038961
331,50,15.0,0.01,3,3,0.47473200612557426,0.711038961038961
332,50,15.0,0.01,4,0,0.47013782542113325,0.711038961038961
333,50,15.0,0.01,4,1,0.4777947932618683,0.711038961038961
334,50,15.0,0.01,4,2,0.48085758039816234,0.711038961038961
335,50,15.0,0.01,4,3,0.48238897396630936,0.711038961038961
336,50,15.0,0.1,1,0,0.5022970903522205,0.711038961038961
337,50,15.0,0.1,1,1,0.5007656967840735,0.711038961038961
338,50,15.0,0.1,1,2,0.49770290964777947,0.711038961038961
339,50,15.0,0.1,1,3,0.49617151607963245,0.711038961038961
340,50,15.0,0.1,2,0,0.48392036753445633,0.711038961038961
341,50,15.0,0.1,2,1,0.4655436447166922,0.711038961038961
342,50,15.0,0.1,2,2,0.4885145482388974,0.711038961038961
343,50,15.0,0.1,2,3,0.47320061255742724,0.711038961038961
344,50,15.0,0.1,3,0,0.46401225114854516,0.711038961038961
345,50,15.0,0.1,3,1,0.47473200612557426,0.711038961038961
346,50,15.0,0.1,3,2,0.47013782542113325,0.711038961038961
347,50,15.0,0.1,3,3,0.47166921898928027,0.711038961038961
348,50,15.0,0.1,4,0,0.48545176110260335,0.711038961038961
349,50,15.0,0.1,4,1,0.45941807044410415,0.711038961038961
350,50,15.0,0.1,4,2,0.46401225114854516,0.711038961038961
351,50,15.0,0.1,4,3,0.47320061255742724,0.711038961038961
352,50,15.0,0.2,1,0,0.4992343032159265,0.711038961038961
353,50,15.0,0.2,1,1,0.4869831546707504,0.711038961038961
354,50,15.0,0.2,1,2,0.49617151607963245,0.711038961038961
355,50,15.0,0.2,1,3,0.5022970903522205,0.711038961038961
356,50,15.0,0.2,2,0,0.4992343032159265,0.711038961038961
357,50,15.0,0.2,2,1,0.49770290964777947,0.711038961038961
358,50,15.0,0.2,2,2,0.48085758039816234,0.711038961038961
359,50,15.0,0.2,2,3,0.4900459418070444,0.711038961038961
360,50,15.0,0.2,3,0,0.4946401225114854,0.711038961038961
361,50,15.0,0.2,3,1,0.47013782542113325,0.711038961038961
362,50,15.0,0.2,3,2,0.4793261868300153,0.711038961038961
363,50,15.0,0.2,3,3,0.49157733537519144,0.711038961038961
364,50,15.0,0.2,4,0,0.4762633996937213,0.711038961038961
365,50,15.0,0.2,4,1,0.4670750382848392,0.711038961038961
366,50,15.0,0.2,4,2,0.4777947932618683,0.711038961038961
367,50,15.0,0.2,4,3,0.48392036753445633,0.711038961038961
368,50,15.0,0.3,1,0,0.49770290964777947,0.711038961038961
369,50,15.0,0.3,1,1,0.5007656967840735,0.711038961038961
370,50,15.0,0.3,1,2,0.46401225114854516,0.711038961038961
371,50,15.0,0.3,1,3,0.48238897396630936,0.711038961038961
372,50,15.0,0.3,2,0,0.49310872894333846,0.711038961038961
373,50,15.0,0.3,2,1,0.5038284839203675,0.711038961038961
374,50,15.0,0.3,2,2,0.5022970903522205,0.711038961038961
375,50,15.0,0.3,2,3,0.48392036753445633,0.711038961038961
376,50,15.0,0.3,3,0,0.5206738131699847,0.711038961038961
377,50,15.0,0.3,3,1,0.46248085758039814,0.711038961038961
378,50,15.0,0.3,3,2,0.49617151607963245,0.711038961038961
379,50,15.0,0.3,3,3,0.4900459418070444,0.711038961038961
380,50,15.0,0.3,4,0,0.4762633996937213,0.711038961038961
381,50,15.0,0.3,4,1,0.47013782542113325,0.711038961038961
382,50,15.0,0.3,4,2,0.47013782542113325,0.711038961038961
383,50,15.0,0.3,4,3,0.4655436447166922,0.711038961038961
384,50,20.0,0.01,1,0,0.5084226646248086,0.711038961038961
385,50,20.0,0.01,1,1,0.49617151607963245,0.711038961038961
386,50,20.0,0.01,1,2,0.49310872894333846,0.711038961038961
387,50,20.0,0.01,1,3,0.48545176110260335,0.711038961038961
388,50,20.0,0.01,2,0,0.48238897396630936,0.711038961038961
389,50,20.0,0.01,2,1,0.45788667687595713,0.711038961038961
390,50,20.0,0.01,2,2,0.4655436447166922,0.711038961038961
391,50,20.0,0.01,2,3,0.45329249617151607,0.711038961038961
392,50,20.0,0.01,3,0,0.49770290964777947,0.711038961038961
393,50,20.0,0.01,3,1,0.46248085758039814,0.711038961038961
394,50,20.0,0.01,3,2,0.4655436447166922,0.711038961038961
395,50,20.0,0.01,3,3,0.4762633996937213,0.711038961038961
396,50,20.0,0.01,4,0,0.47166921898928027,0.711038961038961
397,50,20.0,0.01,4,1,0.4686064318529862,0.711038961038961
398,50,20.0,0.01,4,2,0.4762633996937213,0.711038961038961
399,50,20.0,0.01,4,3,0.4762633996937213,0.711038961038961
400,50,20.0,0.1,1,0,0.4946401225114854,0.711038961038961
401,50,20.0,0.1,1,1,0.47320061255742724,0.711038961038961
402,50,20.0,0.1,1,2,0.4869831546707504,0.711038961038961
403,50,20.0,0.1,1,3,0.47166921898928027,0.711038961038961
404,50,20.0,0.1,2,0,0.47166921898928027,0.711038961038961
405,50,20.0,0.1,2,1,0.4777947932618683,0.711038961038961
406,50,20.0,0.1,2,2,0.46401225114854516,0.711038961038961
407,50,20.0,0.1,2,3,0.48085758039816234,0.711038961038961
408,50,20.0,0.1,3,0,0.4762633996937213,0.711038961038961
409,50,20.0,0.1,3,1,0.4670750382848392,0.711038961038961
410,50,20.0,0.1,3,2,0.47473200612557426,0.711038961038961
411,50,20.0,0.1,3,3,0.46248085758039814,0.711038961038961
412,50,20.0,0.1,4,0,0.46248085758039814,0.711038961038961
413,50,20.0,0.1,4,1,0.4655436447166922,0.711038961038961
414,50,20.0,0.1,4,2,0.4686064318529862,0.711038961038961
415,50,20.0,0.1,4,3,0.4869831546707504,0.711038961038961
416,50,20.0,0.2,1,0,0.4885145482388974,0.711038961038961
417,50,20.0,0.2,1,1,0.48545176110260335,0.711038961038961
418,50,20.0,0.2,1,2,0.4869831546707504,0.711038961038961
419,50,20.0,0.2,1,3,0.46248085758039814,0.711038961038961
420,50,20.0,0.2,2,0,0.4686064318529862,0.711038961038961
421,50,20.0,0.2,2,1,0.4885145482388974,0.711038961038961
422,50,20.0,0.2,2,2,0.47320061255742724,0.711038961038961
423,50,20.0,0.2,2,3,0.48392036753445633,0.711038961038961
424,50,20.0,0.2,3,0,0.4762633996937213,0.711038961038961
425,50,20.0,0.2,3,1,0.48085758039816234,0.711038961038961
426,50,20.0,0.2,3,2,0.47473200612557426,0.711038961038961
