,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy,precision
96,25,15.0,0.2,1,0,0.48651960784313725,0.7727272727272727
97,25,15.0,0.2,1,1,0.49142156862745096,0.7727272727272727
98,25,15.0,0.2,1,2,0.4840686274509804,0.7727272727272727
99,25,15.0,0.2,1,3,0.4840686274509804,0.7727272727272727
100,25,15.0,0.2,2,0,0.49754901960784315,0.7727272727272727
101,25,15.0,0.2,2,1,0.48651960784313725,0.7727272727272727
102,25,15.0,0.2,2,2,0.49019607843137253,0.7727272727272727
103,25,15.0,0.2,2,3,0.49264705882352944,0.7727272727272727
104,25,15.0,0.2,3,0,0.49019607843137253,0.7727272727272727
105,25,15.0,0.2,3,1,0.4950980392156863,0.7727272727272727
106,25,15.0,0.2,3,2,0.47794117647058826,0.7727272727272727
107,25,15.0,0.2,3,3,0.4840686274509804,0.7727272727272727
108,25,15.0,0.2,4,0,0.49387254901960786,0.7727272727272727
109,25,15.0,0.2,4,1,0.4877450980392157,0.7727272727272727
110,25,15.0,0.2,4,2,0.49754901960784315,0.7727272727272727
111,25,15.0,0.2,4,3,0.4803921568627451,0.7727272727272727
112,25,15.0,0.3,1,0,0.49754901960784315,0.7727272727272727
113,25,15.0,0.3,1,1,0.4877450980392157,0.7727272727272727
114,25,15.0,0.3,1,2,0.48161764705882354,0.7727272727272727
115,25,15.0,0.3,1,3,0.47671568627450983,0.7727272727272727
116,25,15.0,0.3,2,0,0.49264705882352944,0.7727272727272727
117,25,15.0,0.3,2,1,0.5036764705882353,0.7727272727272727
118,25,15.0,0.3,2,2,0.4803921568627451,0.7727272727272727
119,25,15.0,0.3,2,3,0.47671568627450983,0.7727272727272727
120,25,15.0,0.3,3,0,0.49264705882352944,0.7727272727272727
121,25,15.0,0.3,3,1,0.49264705882352944,0.7727272727272727
122,25,15.0,0.3,3,2,0.49387254901960786,0.7727272727272727
123,25,15.0,0.3,3,3,0.5036764705882353,0.7727272727272727
124,25,15.0,0.3,4,0,0.49019607843137253,0.7727272727272727
125,25,15.0,0.3,4,1,0.4791666666666667,0.7727272727272727
126,25,15.0,0.3,4,2,0.4877450980392157,0.7727272727272727
127,25,15.0,0.3,4,3,0.47671568627450983,0.7727272727272727
128,25,20.0,0.01,1,0,0.5,0.7727272727272727
129,25,20.0,0.01,1,1,0.5098039215686274,0.7727272727272727
130,25,20.0,0.01,1,2,0.4963235294117647,0.7727272727272727
131,25,20.0,0.01,1,3,0.48161764705882354,0.7727272727272727
