,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy,precision
65,25,15.0,0.01,1,1,0.5045965270684372,0.8125
66,25,15.0,0.01,1,2,0.5035750766087844,0.8125
67,25,15.0,0.01,1,3,0.5097037793667007,0.8125
68,25,15.0,0.01,2,0,0.4974463738508682,0.8125
69,25,15.0,0.01,2,1,0.49948927477017363,0.8125
70,25,15.0,0.01,2,2,0.5025536261491318,0.8125
71,25,15.0,0.01,2,3,0.5045965270684372,0.8125
72,25,15.0,0.01,3,0,0.5066394279877426,0.8125
73,25,15.0,0.01,3,1,0.501532175689479,0.8125
74,25,15.0,0.01,3,2,0.5097037793667007,0.8125
75,25,15.0,0.01,3,3,0.508682328907048,0.8125
76,25,15.0,0.01,4,0,0.5066394279877426,0.8125
77,25,15.0,0.01,4,1,0.49948927477017363,0.8125
78,25,15.0,0.01,4,2,0.5199182839632278,0.8125
79,25,15.0,0.01,4,3,0.5199182839632278,0.8125
80,25,15.0,0.1,1,0,0.5117466802860061,0.8125
81,25,15.0,0.1,1,1,0.5117466802860061,0.8125
82,25,15.0,0.1,1,2,0.5168539325842697,0.8125
83,25,15.0,0.1,1,3,0.5209397344228804,0.8125
84,25,15.0,0.1,2,0,0.5168539325842697,0.8125
85,25,15.0,0.1,2,1,0.5229826353421859,0.8125
86,25,15.0,0.1,2,2,0.515832482124617,0.8125
87,25,15.0,0.1,2,3,0.5270684371807968,0.8125
88,25,15.0,0.1,3,0,0.4974463738508682,0.8125
89,25,15.0,0.1,3,1,0.501532175689479,0.8125
90,25,15.0,0.1,3,2,0.5097037793667007,0.8125
91,25,15.0,0.1,3,3,0.5107252298263534,0.8125
92,25,15.0,0.1,4,0,0.5178753830439223,0.8125
93,25,15.0,0.1,4,1,0.5188968335035751,0.8125
94,25,15.0,0.1,4,2,0.508682328907048,0.8125
95,25,15.0,0.1,4,3,0.5199182839632278,0.8125
96,25,15.0,0.2,1,0,0.5178753830439223,0.8125
97,25,15.0,0.2,1,1,0.508682328907048,0.8125
98,25,15.0,0.2,1,2,0.5045965270684372,0.8125
99,25,15.0,0.2,1,3,0.49846782431052095,0.8125
100,25,15.0,0.2,2,0,0.5229826353421859,0.8125
101,25,15.0,0.2,2,1,0.515832482124617,0.8125
102,25,15.0,0.2,2,2,0.5250255362614913,0.8125
103,25,15.0,0.2,2,3,0.5229826353421859,0.8125
104,25,15.0,0.2,3,0,0.526046986721144,0.8125
105,25,15.0,0.2,3,1,0.508682328907048,0.8125
106,25,15.0,0.2,3,2,0.5117466802860061,0.8125
107,25,15.0,0.2,3,3,0.5148110316649642,0.8125
108,25,15.0,0.2,4,0,0.5025536261491318,0.8125
109,25,15.0,0.2,4,1,0.526046986721144,0.8125
110,25,15.0,0.2,4,2,0.5148110316649642,0.8125
111,25,15.0,0.2,4,3,0.5137895812053116,0.8125
112,25,15.0,0.3,1,0,0.5199182839632278,0.8125
113,25,15.0,0.3,1,1,0.5097037793667007,0.8125
114,25,15.0,0.3,1,2,0.5168539325842697,0.8125
115,25,15.0,0.3,1,3,0.5117466802860061,0.8125
116,25,15.0,0.3,2,0,0.5199182839632278,0.8125
117,25,15.0,0.3,2,1,0.5250255362614913,0.8125
118,25,15.0,0.3,2,2,0.5168539325842697,0.8125
119,25,15.0,0.3,2,3,0.5005107252298263,0.8125
120,25,15.0,0.3,3,0,0.5188968335035751,0.8125
121,25,15.0,0.3,3,1,0.5137895812053116,0.8125
122,25,15.0,0.3,3,2,0.5107252298263534,0.8125
123,25,15.0,0.3,3,3,0.515832482124617,0.8125
124,25,15.0,0.3,4,0,0.5107252298263534,0.8125
125,25,15.0,0.3,4,1,0.5270684371807968,0.8125
126,25,15.0,0.3,4,2,0.5342185903983657,0.8125
127,25,15.0,0.3,4,3,0.5188968335035751,0.8125
128,25,20.0,0.01,1,0,0.5005107252298263,0.8125
129,25,20.0,0.01,1,1,0.5045965270684372,0.8125
130,25,20.0,0.01,1,2,0.5035750766087844,0.8125
131,25,20.0,0.01,1,3,0.5097037793667007,0.8125
132,25,20.0,0.01,2,0,0.4974463738508682,0.8125
133,25,20.0,0.01,2,1,0.49948927477017363,0.8125
134,25,20.0,0.01,2,2,0.5025536261491318,0.8125
135,25,20.0,0.01,2,3,0.5045965270684372,0.8125
136,25,20.0,0.01,3,0,0.5066394279877426,0.8125
137,25,20.0,0.01,3,1,0.501532175689479,0.8125
138,25,20.0,0.01,3,2,0.5097037793667007,0.8125
139,25,20.0,0.01,3,3,0.508682328907048,0.8125
140,25,20.0,0.01,4,0,0.5066394279877426,0.8125
141,25,20.0,0.01,4,1,0.49948927477017363,0.8125
142,25,20.0,0.01,4,2,0.5199182839632278,0.8125
143,25,20.0,0.01,4,3,0.5199182839632278,0.8125
144,25,20.0,0.1,1,0,0.5178753830439223,0.8125
145,25,20.0,0.1,1,1,0.5117466802860061,0.8125
146,25,20.0,0.1,1,2,0.5199182839632278,0.8125
147,25,20.0,0.1,1,3,0.5137895812053116,0.8125
148,25,20.0,0.1,2,0,0.5097037793667007,0.8125
149,25,20.0,0.1,2,1,0.5076608784473953,0.8125
150,25,20.0,0.1,2,2,0.5168539325842697,0.8125
151,25,20.0,0.1,2,3,0.5199182839632278,0.8125
152,25,20.0,0.1,3,0,0.5107252298263534,0.8125
153,25,20.0,0.1,3,1,0.5240040858018387,0.8125
154,25,20.0,0.1,3,2,0.5209397344228804,0.8125
155,25,20.0,0.1,3,3,0.5097037793667007,0.8125
156,25,20.0,0.1,4,0,0.5127681307456589,0.8125
157,25,20.0,0.1,4,1,0.5240040858018387,0.8125
158,25,20.0,0.1,4,2,0.5178753830439223,0.8125
159,25,20.0,0.1,4,3,0.515832482124617,0.8125
160,25,20.0,0.2,1,0,0.515832482124617,0.8125
161,25,20.0,0.2,1,1,0.515832482124617,0.8125
162,25,20.0,0.2,1,2,0.5229826353421859,0.8125
163,25,20.0,0.2,1,3,0.5066394279877426,0.8125
164,25,20.0,0.2,2,0,0.5137895812053116,0.8125
165,25,20.0,0.2,2,1,0.5117466802860061,0.8125
166,25,20.0,0.2,2,2,0.533197139938713,0.8125
167,25,20.0,0.2,2,3,0.5168539325842697,0.8125
168,25,20.0,0.2,3,0,0.5250255362614913,0.8125
169,25,20.0,0.2,3,1,0.5137895812053116,0.8125
170,25,20.0,0.2,3,2,0.515832482124617,0.8125
171,25,20.0,0.2,3,3,0.5076608784473953,0.8125
172,25,20.0,0.2,4,0,0.5066394279877426,0.8125
173,25,20.0,0.2,4,1,0.508682328907048,0.8125
174,25,20.0,0.2,4,2,0.5229826353421859,0.8125
175,25,20.0,0.2,4,3,0.5056179775280899,0.8125
176,25,20.0,0.3,1,0,0.5168539325842697,0.8125
177,25,20.0,0.3,1,1,0.49948927477017363,0.8125
178,25,20.0,0.3,1,2,0.508682328907048,0.8125
179,25,20.0,0.3,1,3,0.5137895812053116,0.8125
180,25,20.0,0.3,2,0,0.501532175689479,0.8125
181,25,20.0,0.3,2,1,0.5127681307456589,0.8125
182,25,20.0,0.3,2,2,0.5229826353421859,0.8125
183,25,20.0,0.3,2,3,0.5137895812053116,0.8125
184,25,20.0,0.3,3,0,0.5168539325842697,0.8125
185,25,20.0,0.3,3,1,0.5097037793667007,0.8125
186,25,20.0,0.3,3,2,0.5188968335035751,0.8125
187,25,20.0,0.3,3,3,0.5148110316649642,0.8125
188,25,20.0,0.3,4,0,0.5076608784473953,0.8125
189,25,20.0,0.3,4,1,0.5025536261491318,0.8125
190,25,20.0,0.3,4,2,0.5168539325842697,0.8125
191,25,20.0,0.3,4,3,0.5107252298263534,0.8125
192,25,,0.01,1,0,0.508682328907048,0.8125
193,25,,0.01,1,1,0.508682328907048,0.8125
194,25,,0.01,1,2,0.508682328907048,0.8125
195,25,,0.01,1,3,0.508682328907048,0.8125
196,25,,0.01,2,0,0.5107252298263534,0.8125
197,25,,0.01,2,1,0.5097037793667007,0.8125
198,25,,0.01,2,2,0.5097037793667007,0.8125
199,25,,0.01,2,3,0.5025536261491318,0.8125
200,25,,0.01,3,0,0.5005107252298263,0.8125
201,25,,0.01,3,1,0.5025536261491318,0.8125
202,25,,0.01,3,2,0.5025536261491318,0.8125
203,25,,0.01,3,3,0.501532175689479,0.8125
204,25,,0.01,4,0,0.5005107252298263,0.8125
205,25,,0.01,4,1,0.5066394279877426,0.8125
206,25,,0.01,4,2,0.501532175689479,0.8125
207,25,,0.01,4,3,0.501532175689479,0.8125
208,25,,0.1,1,0,0.5035750766087844,0.8125
209,25,,0.1,1,1,0.5066394279877426,0.8125
210,25,,0.1,1,2,0.4933605720122574,0.8125
211,25,,0.1,1,3,0.501532175689479,0.8125
212,25,,0.1,2,0,0.515832482124617,0.8125
213,25,,0.1,2,1,0.5045965270684372,0.8125
214,25,,0.1,2,2,0.5056179775280899,0.8125
215,25,,0.1,2,3,0.5076608784473953,0.8125
216,25,,0.1,3,0,0.5168539325842697,0.8125
217,25,,0.1,3,1,0.4923391215526047,0.8125
218,25,,0.1,3,2,0.49846782431052095,0.8125
219,25,,0.1,3,3,0.49948927477017363,0.8125
220,25,,0.1,4,0,0.5005107252298263,0.8125
221,25,,0.1,4,1,0.49948927477017363,0.8125
222,25,,0.1,4,2,0.5056179775280899,0.8125
223,25,,0.1,4,3,0.4943820224719101,0.8125
224,25,,0.2,1,0,0.5025536261491318,0.8125
225,25,,0.2,1,1,0.501532175689479,0.8125
226,25,,0.2,1,2,0.5127681307456589,0.8125
227,25,,0.2,1,3,0.4943820224719101,0.8125
228,25,,0.2,2,0,0.5045965270684372,0.8125
229,25,,0.2,2,1,0.5168539325842697,0.8125
230,25,,0.2,2,2,0.515832482124617,0.8125
231,25,,0.2,2,3,0.5076608784473953,0.8125
232,25,,0.2,3,0,0.5127681307456589,0.8125
233,25,,0.2,3,1,0.4923391215526047,0.8125
234,25,,0.2,3,2,0.5229826353421859,0.8125
235,25,,0.2,3,3,0.5097037793667007,0.8125
236,25,,0.2,4,0,0.5056179775280899,0.8125
237,25,,0.2,4,1,0.5005107252298263,0.8125
238,25,,0.2,4,2,0.5035750766087844,0.8125
239,25,,0.2,4,3,0.5056179775280899,0.8125
240,25,,0.3,1,0,0.508682328907048,0.8125
241,25,,0.3,1,1,0.5097037793667007,0.8125
242,25,,0.3,1,2,0.5066394279877426,0.8125
243,25,,0.3,1,3,0.4923391215526047,0.8125
244,25,,0.3,2,0,0.5005107252298263,0.8125
245,25,,0.3,2,1,0.49540347293156284,0.8125
246,25,,0.3,2,2,0.48008171603677224,0.8125
247,25,,0.3,2,3,0.5056179775280899,0.8125
248,25,,0.3,3,0,0.5148110316649642,0.8125
249,25,,0.3,3,1,0.508682328907048,0.8125
250,25,,0.3,3,2,0.5178753830439223,0.8125
251,25,,0.3,3,3,0.515832482124617,0.8125
252,25,,0.3,4,0,0.5005107252298263,0.8125
253,25,,0.3,4,1,0.508682328907048,0.8125
254,25,,0.3,4,2,0.5209397344228804,0.8125
255,25,,0.3,4,3,0.4933605720122574,0.8125
256,50,10.0,0.01,1,0,0.5148110316649642,0.8125
257,50,10.0,0.01,1,1,0.5066394279877426,0.8125
258,50,10.0,0.01,1,2,0.5148110316649642,0.8125
259,50,10.0,0.01,1,3,0.515832482124617,0.8125
260,50,10.0,0.01,2,0,0.5035750766087844,0.8125
261,50,10.0,0.01,2,1,0.5107252298263534,0.8125
262,50,10.0,0.01,2,2,0.5107252298263534,0.8125
263,50,10.0,0.01,2,3,0.5056179775280899,0.8125
264,50,10.0,0.01,3,0,0.508682328907048,0.8125
265,50,10.0,0.01,3,1,0.5045965270684372,0.8125
266,50,10.0,0.01,3,2,0.4974463738508682,0.8125
267,50,10.0,0.01,3,3,0.5066394279877426,0.8125
268,50,10.0,0.01,4,0,0.5076608784473953,0.8125
269,50,10.0,0.01,4,1,0.5097037793667007,0.8125
270,50,10.0,0.01,4,2,0.5178753830439223,0.8125
271,50,10.0,0.01,4,3,0.5148110316649642,0.8125
272,50,10.0,0.1,1,0,0.49948927477017363,0.8125
273,50,10.0,0.1,1,1,0.5035750766087844,0.8125
274,50,10.0,0.1,1,2,0.5199182839632278,0.8125
275,50,10.0,0.1,1,3,0.5137895812053116,0.8125
276,50,10.0,0.1,2,0,0.5127681307456589,0.8125
277,50,10.0,0.1,2,1,0.5148110316649642,0.8125
278,50,10.0,0.1,2,2,0.5199182839632278,0.8125
279,50,10.0,0.1,2,3,0.5178753830439223,0.8125
280,50,10.0,0.1,3,0,0.515832482124617,0.8125
281,50,10.0,0.1,3,1,0.5219611848825332,0.8125
282,50,10.0,0.1,3,2,0.5178753830439223,0.8125
283,50,10.0,0.1,3,3,0.515832482124617,0.8125
284,50,10.0,0.1,4,0,0.5035750766087844,0.8125
285,50,10.0,0.1,4,1,0.5219611848825332,0.8125
286,50,10.0,0.1,4,2,0.5209397344228804,0.8125
287,50,10.0,0.1,4,3,0.5127681307456589,0.8125
288,50,10.0,0.2,1,0,0.5127681307456589,0.8125
289,50,10.0,0.2,1,1,0.515832482124617,0.8125
290,50,10.0,0.2,1,2,0.5107252298263534,0.8125
291,50,10.0,0.2,1,3,0.5229826353421859,0.8125
292,50,10.0,0.2,2,0,0.5219611848825332,0.8125
293,50,10.0,0.2,2,1,0.5107252298263534,0.8125
294,50,10.0,0.2,2,2,0.526046986721144,0.8125
295,50,10.0,0.2,2,3,0.5117466802860061,0.8125
296,50,10.0,0.2,3,0,0.5209397344228804,0.8125
297,50,10.0,0.2,3,1,0.5199182839632278,0.8125
298,50,10.0,0.2,3,2,0.5025536261491318,0.8125
299,50,10.0,0.2,3,3,0.5148110316649642,0.8125
300,50,10.0,0.2,4,0,0.5076608784473953,0.8125
301,50,10.0,0.2,4,1,0.5219611848825332,0.8125
302,50,10.0,0.2,4,2,0.5311542390194075,0.8125
303,50,10.0,0.2,4,3,0.515832482124617,0.8125
304,50,10.0,0.3,1,0,0.5107252298263534,0.8125
305,50,10.0,0.3,1,1,0.5168539325842697,0.8125
306,50,10.0,0.3,1,2,0.515832482124617,0.8125
307,50,10.0,0.3,1,3,0.5025536261491318,0.8125
308,50,10.0,0.3,2,0,0.5250255362614913,0.8125
309,50,10.0,0.3,2,1,0.5188968335035751,0.8125
310,50,10.0,0.3,2,2,0.5209397344228804,0.8125
311,50,10.0,0.3,2,3,0.5137895812053116,0.8125
312,50,10.0,0.3,3,0,0.5178753830439223,0.8125
313,50,10.0,0.3,3,1,0.5035750766087844,0.8125
314,50,10.0,0.3,3,2,0.5168539325842697,0.8125
315,50,10.0,0.3,3,3,0.5025536261491318,0.8125
316,50,10.0,0.3,4,0,0.49846782431052095,0.8125
317,50,10.0,0.3,4,1,0.5076608784473953,0.8125
318,50,10.0,0.3,4,2,0.5229826353421859,0.8125
319,50,10.0,0.3,4,3,0.508682328907048,0.8125
320,50,15.0,0.01,1,0,0.5076608784473953,0.8125
321,50,15.0,0.01,1,1,0.501532175689479,0.8125
322,50,15.0,0.01,1,2,0.5066394279877426,0.8125
323,50,15.0,0.01,1,3,0.5097037793667007,0.8125
324,50,15.0,0.01,2,0,0.5035750766087844,0.8125
325,50,15.0,0.01,2,1,0.5097037793667007,0.8125
326,50,15.0,0.01,2,2,0.5035750766087844,0.8125
327,50,15.0,0.01,2,3,0.5066394279877426,0.8125
328,50,15.0,0.01,3,0,0.5097037793667007,0.8125
329,50,15.0,0.01,3,1,0.5076608784473953,0.8125
330,50,15.0,0.01,3,2,0.5005107252298263,0.8125
331,50,15.0,0.01,3,3,0.5056179775280899,0.8125
332,50,15.0,0.01,4,0,0.508682328907048,0.8125
333,50,15.0,0.01,4,1,0.4964249233912155,0.8125
334,50,15.0,0.01,4,2,0.515832482124617,0.8125
335,50,15.0,0.01,4,3,0.5188968335035751,0.8125
336,50,15.0,0.1,1,0,0.5025536261491318,0.8125
337,50,15.0,0.1,1,1,0.5076608784473953,0.8125
338,50,15.0,0.1,1,2,0.5188968335035751,0.8125
339,50,15.0,0.1,1,3,0.5250255362614913,0.8125
340,50,15.0,0.1,2,0,0.5066394279877426,0.8125
341,50,15.0,0.1,2,1,0.5209397344228804,0.8125
342,50,15.0,0.1,2,2,0.5127681307456589,0.8125
343,50,15.0,0.1,2,3,0.526046986721144,0.8125
344,50,15.0,0.1,3,0,0.5066394279877426,0.8125
345,50,15.0,0.1,3,1,0.5066394279877426,0.8125
346,50,15.0,0.1,3,2,0.5137895812053116,0.8125
347,50,15.0,0.1,3,3,0.5188968335035751,0.8125
348,50,15.0,0.1,4,0,0.5240040858018387,0.8125
349,50,15.0,0.1,4,1,0.5188968335035751,0.8125
350,50,15.0,0.1,4,2,0.526046986721144,0.8125
351,50,15.0,0.1,4,3,0.5219611848825332,0.8125
352,50,15.0,0.2,1,0,0.5097037793667007,0.8125
353,50,15.0,0.2,1,1,0.508682328907048,0.8125
354,50,15.0,0.2,1,2,0.5056179775280899,0.8125
355,50,15.0,0.2,1,3,0.49846782431052095,0.8125
356,50,15.0,0.2,2,0,0.5178753830439223,0.8125
357,50,15.0,0.2,2,1,0.508682328907048,0.8125
358,50,15.0,0.2,2,2,0.5240040858018387,0.8125
359,50,15.0,0.2,2,3,0.5229826353421859,0.8125
360,50,15.0,0.2,3,0,0.5076608784473953,0.8125
361,50,15.0,0.2,3,1,0.5229826353421859,0.8125
362,50,15.0,0.2,3,2,0.5097037793667007,0.8125
363,50,15.0,0.2,3,3,0.5117466802860061,0.8125
364,50,15.0,0.2,4,0,0.5035750766087844,0.8125
365,50,15.0,0.2,4,1,0.5219611848825332,0.8125
366,50,15.0,0.2,4,2,0.526046986721144,0.8125
367,50,15.0,0.2,4,3,0.5148110316649642,0.8125
368,50,15.0,0.3,1,0,0.515832482124617,0.8125
369,50,15.0,0.3,1,1,0.5066394279877426,0.8125
370,50,15.0,0.3,1,2,0.5168539325842697,0.8125
371,50,15.0,0.3,1,3,0.5117466802860061,0.8125
372,50,15.0,0.3,2,0,0.5188968335035751,0.8125
373,50,15.0,0.3,2,1,0.5178753830439223,0.8125
374,50,15.0,0.3,2,2,0.5168539325842697,0.8125
375,50,15.0,0.3,2,3,0.501532175689479,0.8125
376,50,15.0,0.3,3,0,0.5117466802860061,0.8125
377,50,15.0,0.3,3,1,0.5209397344228804,0.8125
378,50,15.0,0.3,3,2,0.5066394279877426,0.8125
379,50,15.0,0.3,3,3,0.515832482124617,0.8125
380,50,15.0,0.3,4,0,0.5148110316649642,0.8125
381,50,15.0,0.3,4,1,0.5127681307456589,0.8125
382,50,15.0,0.3,4,2,0.5342185903983657,0.8125
383,50,15.0,0.3,4,3,0.5188968335035751,0.8125
384,50,20.0,0.01,1,0,0.508682328907048,0.8125
385,50,20.0,0.01,1,1,0.5035750766087844,0.8125
386,50,20.0,0.01,1,2,0.5066394279877426,0.8125
387,50,20.0,0.01,1,3,0.5097037793667007,0.8125
388,50,20.0,0.01,2,0,0.5035750766087844,0.8125
389,50,20.0,0.01,2,1,0.5097037793667007,0.8125
390,50,20.0,0.01,2,2,0.5066394279877426,0.8125
391,50,20.0,0.01,2,3,0.5066394279877426,0.8125
392,50,20.0,0.01,3,0,0.5066394279877426,0.8125
393,50,20.0,0.01,3,1,0.5066394279877426,0.8125
394,50,20.0,0.01,3,2,0.5035750766087844,0.8125
395,50,20.0,0.01,3,3,0.5035750766087844,0.8125
396,50,20.0,0.01,4,0,0.5076608784473953,0.8125
397,50,20.0,0.01,4,1,0.5005107252298263,0.8125
398,50,20.0,0.01,4,2,0.515832482124617,0.8125
399,50,20.0,0.01,4,3,0.5148110316649642,0.8125
400,50,20.0,0.1,1,0,0.5076608784473953,0.8125
401,50,20.0,0.1,1,1,0.5107252298263534,0.8125
402,50,20.0,0.1,1,2,0.5219611848825332,0.8125
403,50,20.0,0.1,1,3,0.5240040858018387,0.8125
404,50,20.0,0.1,2,0,0.5066394279877426,0.8125
405,50,20.0,0.1,2,1,0.5178753830439223,0.8125
406,50,20.0,0.1,2,2,0.5148110316649642,0.8125
407,50,20.0,0.1,2,3,0.5240040858018387,0.8125
408,50,20.0,0.1,3,0,0.5168539325842697,0.8125
409,50,20.0,0.1,3,1,0.508682328907048,0.8125
410,50,20.0,0.1,3,2,0.5209397344228804,0.8125
411,50,20.0,0.1,3,3,0.5137895812053116,0.8125
412,50,20.0,0.1,4,0,0.5188968335035751,0.8125
413,50,20.0,0.1,4,1,0.5240040858018387,0.8125
414,50,20.0,0.1,4,2,0.5199182839632278,0.8125
415,50,20.0,0.1,4,3,0.526046986721144,0.8125
416,50,20.0,0.2,1,0,0.5097037793667007,0.8125
417,50,20.0,0.2,1,1,0.5107252298263534,0.8125
418,50,20.0,0.2,1,2,0.5229826353421859,0.8125
419,50,20.0,0.2,1,3,0.5066394279877426,0.8125
420,50,20.0,0.2,2,0,0.5148110316649642,0.8125
421,50,20.0,0.2,2,1,0.5127681307456589,0.8125
422,50,20.0,0.2,2,2,0.5168539325842697,0.8125
423,50,20.0,0.2,2,3,0.5168539325842697,0.8125
424,50,20.0,0.2,3,0,0.515832482124617,0.8125
425,50,20.0,0.2,3,1,0.5199182839632278,0.8125
426,50,20.0,0.2,3,2,0.5117466802860061,0.8125
427,50,20.0,0.2,3,3,0.5137895812053116,0.8125
428,50,20.0,0.2,4,0,0.508682328907048,0.8125
429,50,20.0,0.2,4,1,0.5066394279877426,0.8125
430,50,20.0,0.2,4,2,0.5117466802860061,0.8125
431,50,20.0,0.2,4,3,0.5056179775280899,0.8125
432,50,20.0,0.3,1,0,0.5117466802860061,0.8125
433,50,20.0,0.3,1,1,0.501532175689479,0.8125
434,50,20.0,0.3,1,2,0.508682328907048,0.8125
435,50,20.0,0.3,1,3,0.5137895812053116,0.8125
436,50,20.0,0.3,2,0,0.5056179775280899,0.8125
437,50,20.0,0.3,2,1,0.5107252298263534,0.8125
438,50,20.0,0.3,2,2,0.533197139938713,0.8125
439,50,20.0,0.3,2,3,0.5137895812053116,0.8125
440,50,20.0,0.3,3,0,0.5178753830439223,0.8125
441,50,20.0,0.3,3,1,0.5076608784473953,0.8125
442,50,20.0,0.3,3,2,0.515832482124617,0.8125
443,50,20.0,0.3,3,3,0.5148110316649642,0.8125
444,50,20.0,0.3,4,0,0.4964249233912155,0.8125
445,50,20.0,0.3,4,1,0.5219611848825332,0.8125
446,50,20.0,0.3,4,2,0.5199182839632278,0.8125
447,50,20.0,0.3,4,3,0.5107252298263534,0.8125
448,50,,0.01,1,0,0.5076608784473953,0.8125
449,50,,0.01,1,1,0.5025536261491318,0.8125
450,50,,0.01,1,2,0.5107252298263534,0.8125
451,50,,0.01,1,3,0.5025536261491318,0.8125
452,50,,0.01,2,0,0.5148110316649642,0.8125
453,50,,0.01,2,1,0.5148110316649642,0.8125
454,50,,0.01,2,2,0.515832482124617,0.8125
455,50,,0.01,2,3,0.5127681307456589,0.8125
456,50,,0.01,3,0,0.5168539325842697,0.8125
457,50,,0.01,3,1,0.5107252298263534,0.8125
458,50,,0.01,3,2,0.5107252298263534,0.8125
459,50,,0.01,3,3,0.5097037793667007,0.8125
460,50,,0.01,4,0,0.5005107252298263,0.8125
461,50,,0.01,4,1,0.5035750766087844,0.8125
462,50,,0.01,4,2,0.5005107252298263,0.8125
463,50,,0.01,4,3,0.5005107252298263,0.8125
464,50,,0.1,1,0,0.5148110316649642,0.8125
465,50,,0.1,1,1,0.5005107252298263,0.8125
466,50,,0.1,1,2,0.5056179775280899,0.8125
467,50,,0.1,1,3,0.5066394279877426,0.8125
468,50,,0.1,2,0,0.5209397344228804,0.8125
469,50,,0.1,2,1,0.5066394279877426,0.8125
470,50,,0.1,2,2,0.501532175689479,0.8125
471,50,,0.1,2,3,0.5035750766087844,0.8125
472,50,,0.1,3,0,0.5056179775280899,0.8125
473,50,,0.1,3,1,0.501532175689479,0.8125
474,50,,0.1,3,2,0.5035750766087844,0.8125
475,50,,0.1,3,3,0.5035750766087844,0.8125
